OBJECTID	LONGITUDE	LATITUDE	FACNAME	ADDRESS_1	ADDRESS_2	CITY	STATE	ZIP	AREACODE	PHONE	FIPS	COUNTY	TYPE	METHOD
8424	-80.35782634279374	25.81175547359863	Baptist Outpatient Services	9931-9967 Northwest 41st Street		Doral	FL	33178			12086	Miami-Dade	Place of Worship	ArcGIS
8425	-80.42756636416917	25.811756367985115	Correctional Medical Services	Northwest 41st Street		Miami	FL	33178			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8426	-80.3627045620368	25.8117572623716	International Bible Society	10201-10329 Doral Boulevard		Doral	FL	33178			12086	Miami-Dade	Place of Worship	ArcGIS
8427	-80.35565001804281	25.811758203831054	If Multicultural	9791-9837 Northwest 41st Street		Doral	FL	33178			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8428	-80.35565001804281	25.811758203831054	Inlingua Language	9791-9837 Northwest 41st Street		Doral	FL	33178			12086	Miami-Dade	School	ArcGIS
8429	-80.35528091886317	25.811759098217536	Hinomaru Karate School	9791-9837 Northwest 41st Street		Doral	FL	33178			12086	Miami-Dade	School	ArcGIS
8430	-80.35487091327019	25.81175999260402	Circle Time	9767 Northwest 41st Street		Miami	FL	33178			12086	Miami-Dade	School	ArcGIS
8431	-80.13494725537231	25.8117672889148	St Patrick Parish School	3700 Garden Avenue		Miami Beach	FL	33140			12086	Miami-Dade	School	ArcGIS
8432	-80.3645000193649	25.811768183301286	Kumon Math And Reading Center	10355 Northwest 41st Street		Doral	FL	33178			12086	Miami-Dade	School	ArcGIS
8433	-80.27447818400675	25.811768183301286	New Life After School Program	1051-1099 Labaron Drive		Miami Springs	FL	33166			12086	Miami-Dade	Place of Worship	ArcGIS
8434	-80.27447818400675	25.811768183301286	Miami-Dade County Public Schools	1051-1099 Labaron Drive		Miami Springs	FL	33166			12086	Miami-Dade	School	ArcGIS
8435	-80.27447818400675	25.811768183301286	Miami-Dade County Public Schools North Central Regional Center	1051-1099 Labaron Drive		Miami Springs	FL	33166			12086	Miami-Dade	School	ArcGIS
8436	-80.36551726630685	25.811777268385033	Elohim's Fold Ministries	10405 Northwest 41st Street		Doral	FL	33178			12086	Miami-Dade	Place of Worship	ArcGIS
8437	-80.36551726630685	25.811777268385033	Petersen Montessori Academy	10405 Northwest 41st Street		Doral	FL	33178			12086	Miami-Dade	School	ArcGIS
8438	-80.36551726630685	25.811777268385033	Millenia Atlantic University	10405 Northwest 41st Street		Doral	FL	33178			12086	Miami-Dade	College / University	ArcGIS
8439	-80.36551726630685	25.811777268385033	San Ignacio College	10405 Northwest 41st Street		Doral	FL	33178			12086	Miami-Dade	College / University	ArcGIS
8440	-80.12815274248001	25.811791813933624	Bravery Hearts	3739 Sheridan Avenue		Miami Beach	FL	33140			12086	Miami-Dade	School	ArcGIS
8441	-80.27279636083497	25.811820010644325	City Of Miami Springs Recreation Department	501-549 East Drive		Miami Springs	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8442	-80.22161274069765	25.81190365931697	New Saint James Missionary Baptist Church	1490 Northwest 39th Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8443	-80.26343815969867	25.812072745435227	Iglesia Misionera Pregoneros De Justicia	850-868 Southeast 12th Street		Hialeah	FL	33010			12086	Miami-Dade	Place of Worship	ArcGIS
8444	-80.29148183616446	25.812297283515427	Convent Blessed Trinity Sister	1040 Hunting Lodge Drive		Miami Springs	FL	33166			12086	Miami-Dade	Place of Worship	ArcGIS
8445	-80.13564638316417	25.812301802520818	Super Y Academy	925 West 39th Street		Miami Beach	FL	33140			12086	Miami-Dade	School	ArcGIS
8446	-80.18871635854005	25.812420002755488	Art By God	Northeast 38th Street		Miami	FL	33137			12086	Miami-Dade	Museum	ArcGIS
8447	-80.19546092700821	25.81244819946619	Locust Projects	3852 North Miami Avenue		Miami	FL	33169			12086	Miami-Dade	Museum	ArcGIS
8448	-80.32051545724802	25.81244909385267	U S Government International Broadcasting Bureau	4185 Northwest 77th Avenue		Doral	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8449	-80.14039637562935	25.812501815582195	Mount Sinai Medical Center	Sulivan Drive		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8450	-80.19128997918132	25.81254088614961	Ohwow	3841 Northeast 2nd Avenue		North Miami	FL	33161			12086	Miami-Dade	Museum	ArcGIS
8451	-80.1273954324938	25.81266544123561	Jehovah's Witnesses	300 West 40th Street		Miami Beach	FL	33140			12086	Miami-Dade	Place of Worship	ArcGIS
8452	-80.36175180506756	25.812728189508334	Village Of Doral Dunes	9850 Northwest 43rd Terrace		Doral	FL	33178			12086	Miami-Dade	Government Office	ArcGIS
8453	-80.13422543840758	25.81279729263239	Beth Israel Congregation	830 West 40th Street		Miami Beach	FL	33140			12086	Miami-Dade	Place of Worship	ArcGIS
8454	-80.12876271406141	25.812826383729572	Bais Menachem	444 West 40th Street		Miami Beach	FL	33140			12086	Miami-Dade	Place of Worship	ArcGIS
8455	-80.28886180157203	25.81285636921324	Seventh-Day Adventist Church	701 Curtiss Parkway		Miami Springs	FL	33166			12086	Miami-Dade	School	ArcGIS
8456	-80.22399637482074	25.812879105459096	Centurion Community Development Center	4049-4051 Northwest 17th Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8457	-80.26471454335582	25.812959976826345	Mercy Surgical & Medical Center	1059-1099 Southeast 8th Avenue		Hialeah	FL	33010			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8458	-80.13521364132532	25.813170910817412	Family Care Medical Services	958 West 41st Street		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8459	-80.13521364132532	25.813170910817412	Bh Labs	958 West 41st Street		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8460	-80.12652274665126	25.813244532946854	All Souls Episcopal Church	4001-4099 Pine Tree Drive		Miami Beach	FL	33140			12086	Miami-Dade	Place of Worship	ArcGIS
8461	-80.12652274665126	25.813244532946854	Casa Dei Bambini Montessori School	4001-4099 Pine Tree Drive		Miami Beach	FL	33140			12086	Miami-Dade	School	ArcGIS
8462	-80.36138910781222	25.813270893811612	Village Of Doral Chase	Northwest 102nd Avenue		Doral	FL	33178			12086	Miami-Dade	Government Office	ArcGIS
8463	-80.12649271409462	25.813296360289893	Casa Dei Bambini Montessori	4001-4099 Pine Tree Drive		Miami Beach	FL	33140			12086	Miami-Dade	School	ArcGIS
8464	-80.19925726811766	25.81332093238169	Miami Hossana Church	195 Northwest 40th Street		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8465	-80.13504907421246	25.81333091185192	Sephardic Congregation Synagogues Orthodox Shaare Ezra	951-979 West 41st Street		Miami Beach	FL	33140			12086	Miami-Dade	Place of Worship	ArcGIS
8466	-80.23209636246739	25.813377278730115	Hoeflinger Karl	4111 Northwest 22nd Avenue		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8467	-80.23209636246739	25.813377278730115	J Ruiz Learning School	4111 Northwest 22nd Avenue		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8468	-80.3375345493408	25.813391824278707	Jim Mclean	4400 Northwest 87th Avenue		Miami	FL	33178			12086	Miami-Dade	School	ArcGIS
8469	-80.19512816816358	25.813400014975972	Art Fusion Gallery	1-35 Northeast 40th Street		Miami	FL	33137			12086	Miami-Dade	Museum	ArcGIS
8470	-80.19512816816358	25.813400014975972	Goodonamerica	1-35 Northeast 40th Street		Miami	FL	33137			12086	Miami-Dade	Museum	ArcGIS
8471	-80.19347181147006	25.813448170627137	Ricart Gallery	4000-4098 Northeast 1st Avenue		Miami	FL	33137			12086	Miami-Dade	Museum	ArcGIS
8472	-80.19324091853854	25.813462716175728	101 Exhibit	101 Northeast 40th Street		Miami	FL	33137			12086	Miami-Dade	Museum	ArcGIS
8473	-80.13465818024642	25.81348907704049	Jewish Leadership Institute	923 West 41st Street		Miami Beach	FL	33140			12086	Miami-Dade	Place of Worship	ArcGIS
8474	-80.19251726572786	25.813490018499945	Arevalo Galler	151 NE 40th Street		Miami	FL	33137			12086	Miami-Dade	Museum	ArcGIS
8475	-80.19132636658928	25.8135627462429	Miami-Dade County Public Schools	4001 Northeast 2nd Avenue		Miami	FL	33137			12086	Miami-Dade	School	ArcGIS
8476	-80.19550997704586	25.813630907907502	University Of Central Florida	4000 North Miami Avenue		Miami	FL	33127			12086	Miami-Dade	College / University	ArcGIS
8477	-80.3799509224422	25.813658163158745	Dimensional Americas	11312 Northwest 43rd Terrace		Doral	FL	33178			12086	Miami-Dade	Place of Worship	ArcGIS
8478	-80.2456054583442	25.813709096115304	Evergreen Memorial Park	3055 Northwest 41st Street		Miami	FL	33142			12086	Miami-Dade	Cemetery	ArcGIS
8479	-80.12692545593347	25.813709096115304	University Of Delaware	300 Tree Drive		Miami Beach	FL	33140			12086	Miami-Dade	College / University	ArcGIS
8480	-80.12765998260086	25.813758193225922	Miami Male Medical Center	400 West 41st Street		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8481	-80.224040905853	25.813815433960833	House Of God Miracle Revival Fellowship Church	4149-4199 Northwest 17th Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8482	-80.26270725765018	25.813818164193254	City Of Hialeah Parks	1005-1015 Southeast 9th Avenue		Hialeah	FL	33010			12086	Miami-Dade	Government Office	ArcGIS
8483	-80.12770183047367	25.813849091136376	Jewish Learning Center	401-419 Arthur Godfrey Road		Miami Beach	FL	33140			12086	Miami-Dade	School	ArcGIS
8484	-80.1296281977391	25.813884537084885	Darren Buckner Ata Black Belt Academy	501-519 Arthur Godfrey Road		Miami Beach	FL	33140			12086	Miami-Dade	School	ArcGIS
8485	-80.13351364798604	25.813896352401056	Miami Heart Research Institute	801 Arthur Godfrey Road		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8486	-80.19144000074559	25.81390454309832	Coh Photo	4040 Northeast 2nd Avenue		North Miami	FL	33161			12086	Miami-Dade	Museum	ArcGIS
8487	-80.19144000074559	25.81390454309832	Fyi Online Learning	4040 Northeast 2nd Avenue		North Miami	FL	33161			12086	Miami-Dade	College / University	ArcGIS
8488	-80.13054908630576	25.813976376454796	North Beach Elementary School	4111 Prairie Avenue		Miami Beach	FL	33140			12086	Miami-Dade	School	ArcGIS
8489	-80.13054908630576	25.813976376454796	Miami-Dade County Public Schools	4111 Prairie Avenue		Miami Beach	FL	33140			12086	Miami-Dade	School	ArcGIS
8490	-80.2323990887554	25.814043643732912	Fellowship Of Christ Faith Ministries	4210 Northwest 22nd Avenue		Brownsville	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8491	-80.19498906752898	25.814076359449	Flower Design Schools Of America	20-28 Northeast 41st Street		Miami	FL	33137			12086	Miami-Dade	School	ArcGIS
8492	-80.20776363673839	25.814173659283753	Tree Of Life Deliverance Ministry	731 Northwest 41st Street		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8493	-80.19135456329998	25.814248175799676	Adamar Fine Arts	4141 Northeast 41st Street		Miami	FL	33137			12086	Miami-Dade	Museum	ArcGIS
8494	-80.19135456329998	25.814248175799676	Haitian Heritage Museum	4141 Northeast 41st Street		Miami	FL	33137			12086	Miami-Dade	Museum	ArcGIS
8495	-80.31420909108354	25.814390901053173	Pathway To Faith	7245 Northwest 44th Street		Miami	FL	33166			12086	Miami-Dade	Place of Worship	ArcGIS
8496	-80.1261727120256	25.814469089260974	Girls' Town/Or Chadash	4101-4199 Pine Tree Drive		Miami Beach	FL	33140			12086	Miami-Dade	Place of Worship	ArcGIS
8497	-80.24390000454007	25.814501804977063	Miami-Dade County Public Schools	2918-2998 Northwest 43rd Terrace		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8498	-80.24349089333356	25.814516350525654	Miami Dade County Head Start/Early Head Start Centers	2918-2998 Northwest 43rd Terrace		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8499	-80.2241800064876	25.814578204411898	Mt Olivette Free Will Baptist Church	4220 Northwest 17th Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8500	-80.19545090046502	25.81461181451447	Western General Education	4141 North Miami Avenue		Miami	FL	33169			12086	Miami-Dade	School	ArcGIS
8501	-80.22805364141837	25.814648201922434	Gamble Memorial Church Of God In Christ	1882 Northwest 43rd Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8502	-80.18901272997672	25.81481182757585	Central Agency For Jewish Education	3900-4186 Biscayne Boulevard		Miami	FL	33137			12086	Miami-Dade	School	ArcGIS
8503	-80.13159909603678	25.814828161897406	Temple Beth Sholom Synagogue And School	4144 Chase Avenue		Miami Beach	FL	33140			12086	Miami-Dade	Place of Worship	ArcGIS
8504	-80.24762272352008	25.81496090768067	House Of God	3139-3149 Northwest 44th Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8505	-80.19138544317013	25.814993623396756	Jerusalem Seven Day Adventist	4223-4299 Northeast 2nd Avenue		Miami	FL	33137			12086	Miami-Dade	Place of Worship	ArcGIS
8506	-80.19963818261347	25.815021820107457	Ball Of Fire Daycare Center	4200 Northwest 2nd Avenue		Miami	FL	33127			12086	Miami-Dade	School	ArcGIS
8507	-80.19954271862466	25.815156354663685	Sheyes Of Miami Young Achievers Daycare Nursery Ii	4201 Northwest 2nd Avenue		Miami	FL	33127			12086	Miami-Dade	School	ArcGIS
8508	-80.22411725821487	25.8152236219418	Second Canaan Missionary Baptist Church	4343 Northwest 17th Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8509	-80.31369910249634	25.81522729363368	Rockstar Cheer	7201 Northwest 46th Street		Miami	FL	33166			12086	Miami-Dade	School	ArcGIS
8510	-80.25475272548944	25.815360886730453	Cme Arma	4500 Northwest 36th Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8511	-80.21596181860627	25.815388189054673	New Covenant Presbyterian Church	4300 Northwest 12th Avenue		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8512	-80.21596181860627	25.815388189054673	World 5 It's A Small	4300 Northwest 12th Avenue		Miami	FL	33127			12086	Miami-Dade	School	ArcGIS
8513	-80.13776000671535	25.81540908945459	Miami Jewish Home And Hospital For The Aged At Dou	4308 Alton Road		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8514	-80.13776000671535	25.81540908945459	Mount Sinai Medical Center	4308 Alton Road		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8515	-80.13776000671535	25.81540908945459	Miami Heart Institute And Medical Center	4308 Alton Road		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8516	-80.13776000671535	25.81540908945459	Pain Center	4308 Alton Road		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8517	-80.20783179840299	25.81558636627011	Jesus World Outreach	4344-4398 Northwest 7th Avenue		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8518	-80.26561001251717	25.81571365158853	Iglesia Bautista La Nueva Jerusalem	760 Southeast 8th Street		Hialeah	FL	33010			12086	Miami-Dade	Place of Worship	ArcGIS
8519	-80.13759181498358	25.815727255677665	Mount Sinai Comprehensive Cancer Center	4329 Alton Road		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8520	-80.2516082038342	25.81573271614251	Brownsville Church Of Christ	3341-3349 Northwest 43rd Terrace		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8521	-80.13757543358905	25.815767267704537	University Of Miami	4329 Alton Road		Miami Beach	FL	33140			12086	Miami-Dade	College / University	ArcGIS
8522	-80.24183999710489	25.81580544388547	Emanuel Church Of God In Christ	2762 Northwest 45th Street		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8523	-80.27325362769264	25.815826344285387	Miami-Dade County Public Schools	100-198 South Royal Poinciana Boulevard		Miami Springs	FL	33166			12086	Miami-Dade	School	ArcGIS
8524	-80.20774636095739	25.81586273169335	Sunshine & Sunset Day Care Center	4343-4399 Northwest 7th Avenue		Miami	FL	33127			12086	Miami-Dade	School	ArcGIS
8525	-80.13751456823523	25.815950899371387	Fit	4308 Alton Road		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8526	-80.13751456823523	25.815950899371387	Maimi Beach Surgicial Associates	4308 Alton Road		Miami Beach	FL	33140			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8527	-80.36978179520366	25.815959984455134	St Ignacio College	4448-4484 Northwest 107th Avenue		Doral	FL	33178			12086	Miami-Dade	College / University	ArcGIS
8528	-80.25501638121003	25.816097249243786	Cme Arma	3601 Northwest 46th Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8529	-80.22430908057898	25.8161427217355	Church Of Our Lord	4450 Northwest 17th Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8530	-80.3133272730843	25.81621361363252	Jls Kids	4701 Northwest 72nd Avenue		Miami	FL	33166			12086	Miami-Dade	School	ArcGIS
8531	-80.36039638588908	25.816215449478456	Village Of Doral Place	4690 Northwest 102nd Avenue		Doral	FL	33178			12086	Miami-Dade	Government Office	ArcGIS
8532	-80.20775907066003	25.81621634386494	Solid Rock Deliverance Center	4401-4499 Highway 7		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8533	-80.24738274550481	25.816248165194544	Miracle Temple Of Apostolic Faith	3150-3160 Northwest 46th Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8534	-80.22258635099384	25.8162709014404	Jesus Soul Winning Deliverance Mins	1521-1523 Northwest 45th Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8535	-80.23222091755339	25.816289071607898	Glendale Missionary Baptist Church Of Brownville	4501 Northwest 22nd Avenue		Miami	FL	33167			12086	Miami-Dade	Place of Worship	ArcGIS
8536	-80.19399818145179	25.816307288848368	Integrative Surgery	75 Northeast 44th Street		Miami	FL	33137			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8537	-80.24429089850611	25.81643546855327	The Lord's House	2995 Northwest 46th Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8538	-80.24236090662177	25.816497275366544	Antioch Baptist Church Of Brownsville	2705-2899 Northwest 46th Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8539	-80.24201543807447	25.816507254836772	Vickie's Learning Center	2701-2703 Northwest 46th Street		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8540	-80.22418452549299	25.81677999564111	Faith Temple	4507 Northwest 17th Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8541	-80.23048999727098	25.81681092258423	Pharr Kelsey Elementary School	2124 Northwest 46th Street		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8542	-80.23048999727098	25.81681092258423	Miami-Dade County Public Schools	2124 Northwest 46th Street		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8543	-80.23225546911542	25.816963627307956	It's A Small World Learning Center	4601 Northwest 22nd Avenue		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8544	-80.23446728688783	25.816993612791624	First Baptist Church Of Brownsville	4628 Northwest 23rd Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8545	-80.2456054583442	25.817040921129276	Lincoln Evergreen Memorial Par	Northwest 30th Place		Miami	FL	33142			12086	Miami-Dade	Cemetery	ArcGIS
8546	-80.23251907776303	25.81707909731021	It's A Small World 5	4600 Northwest 22nd Avenue		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8547	-80.32454998759978	25.817106352561453	Miami-Dade County Health Department - Wic Program	4701 Northwest 79th Avenue		Doral	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8548	-80.26192998872348	25.81719183708004	Crystal Art Of Florida	725-765 Southeast 9th Court		Hialeah	FL	33010			12086	Miami-Dade	Museum	ArcGIS
8549	-80.32499911083316	25.817195461698944	National Guard Guidance Counselor	4709 Northwest 79th Avenue		Doral	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8550	-80.32499911083316	25.817195461698944	U S Government Miami Meps	4709 Northwest 79th Avenue		Doral	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8551	-80.32499911083316	25.817195461698944	Us Department Of State	4709 Northwest 79th Avenue		Doral	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8552	-80.24040907287807	25.81724182857714	Home Ownership And Personal Enrichment	4699 Northwest 27th Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8553	-80.24040907287807	25.81724182857714	God's Calling Gospel Holiness Church	4699 Northwest 27th Avenue		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8554	-80.21834361688343	25.817283629376973	Allapattah Middle School	1301-1349 Northwest 46th Street		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8555	-80.25529001640085	25.81748816144374	Cme Arma	3610-3620 Northwest 48th Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8556	-80.23253456477109	25.81750181260585	Earlington Heights Elementary School	4664 Northwest 22nd Avenue		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8557	-80.19973910706713	25.8175390944003	United House Of Prayer For Ali People	4504-4598 Northwest 2nd Avenue		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8558	-80.19770819072914	25.81755637018131	The Church Of God Of Prophecy Miami Number One	4528-4598 Northwest 1st Avenue		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8559	-80.18836364075494	25.81755910041373	Jeffrey D Decarlo, Pa	""		Miami	FL	33137			12086	Miami-Dade	Government Office	ArcGIS
8560	-80.2456054583442	25.817597276594665	Lincoln Memorial Park	3001 Northwest 46th Street		Miami	FL	33142			12086	Miami-Dade	Cemetery	ArcGIS
8561	-80.19298182889631	25.817788204572295	Brooks & Maldini Corporation	128 Northeast 46th Street		Miami	FL	33137			12086	Miami-Dade	School	ArcGIS
8562	-80.32550180310957	25.81811088980076	Chb Medical Center	4995 Northwest 79th Avenue		Doral	FL	33166			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8563	-80.18188183362088	25.818111831260218	Hands On Learning	4400-4430 Sabal Palm Road		Miami	FL	33137			12086	Miami-Dade	School	ArcGIS
8564	-80.31337999481381	25.81824274119754	Good Life Medical	4801-4895 Northwest 72nd Avenue		Miami	FL	33166			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8565	-80.31337999481381	25.81824274119754	Libertad Medical Center	4801-4895 Northwest 72nd Avenue		Miami	FL	33166			12086	Miami-Dade	Hospital/Polyclinic	ArcGIS
8566	-80.24028362340559	25.818327284256668	Salters Chapel A M E	2696-2698 Northwest 48th Street		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8567	-80.216060907214	25.818336369340418	Smith Lenora Braynon Elementary School	4700-4758 Northwest 12th Avenue		Miami	FL	33127			12086	Miami-Dade	School	ArcGIS
8568	-80.22821001783397	25.818369085056506	True Faith Missionary Baptist Church	1890 Northwest 47th Terrace		Miami	FL	33142			12086	Miami-Dade	Place of Worship	ArcGIS
8569	-80.2451245608542	25.818552716723353	Gilbert's Angels Nursery And Day Care Center	3038 Northwest 48th Terrace		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8570	-80.2005063494506	25.81870273828763	Church Of God Evening Light	201-235 Northwest 47th Street		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8571	-80.23259091111952	25.818929112213773	Newborn Faith Deliverance Church	4816 Northwest 22nd Avenue		Miami	FL	33167			12086	Miami-Dade	Place of Worship	ArcGIS
8572	-80.33775089672375	25.818958203310956	Jim Mclean Golf School	""		Doral	FL	33178			12086	Miami-Dade	School	ArcGIS
8573	-80.31166729177187	25.818959097697437	X Visual Arts	6993 Northwest 50th Street		Miami	FL	33166			12086	Miami-Dade	Museum	ArcGIS
8574	-80.20757911068506	25.818960886470403	Mt Sinai Baptist Church	698 Northwest 47th Terrace		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8575	-80.27397365588442	25.81919818132623	Miami Driving School	371 Pash E Ho Wa Drive		Hialeah	FL	33010			12086	Miami-Dade	School	ArcGIS
8576	-80.28370090912739	25.819308190863637	Grace Lutheran Learning Center	314 Curtiss Parkway		Miami Springs	FL	33166			12086	Miami-Dade	School	ArcGIS
8577	-80.377731808359	25.819450916117134	Miami-Dade County Public Schools	5591 Northwest 112th Avenue		Doral	FL	33178			12086	Miami-Dade	School	ArcGIS
8578	-80.377731808359	25.819450916117134	Doral Middle School	5591 Northwest 112th Avenue		Doral	FL	33178			12086	Miami-Dade	School	ArcGIS
8579	-80.21033998761209	25.81947181651705	St Mary's Wesleyan Methodist Church	4798 Northwest 8th Avenue		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8580	-80.3053818260073	25.81951907778173	Miami Springs Montessori	699 Northwest 67th Avenue		Miami Springs	FL	33166			12086	Miami-Dade	School	ArcGIS
8581	-80.23650272223121	25.819520019241185	Brownsville Middle School	4829 Northwest 24th Avenue		Miami	FL	33142			12086	Miami-Dade	School	ArcGIS
8582	-80.2012436534234	25.819524538246576	New Bethany Baptist Church	268 Northwest 48th Street		Miami	FL	33127			12086	Miami-Dade	Place of Worship	ArcGIS
8583	-80.36167634709217	25.819597265989533	Village Of Doral Cove Guard House	5184 Northwest 103rd Avenue		Doral	FL	33178			12086	Miami-Dade	Government Office	ArcGIS
8584	-80.23660910714972	25.819653659410932	Miami Dade County Parks And Recreation Department Areas & Programs	4840-4898 Northwest 24th Avenue		Miami	FL	33142			12086	Miami-Dade	Government Office	ArcGIS
8585	-80.33429272785081	25.819768187953727	State Of Florida Auditor General Office	8390 Northwest 53rd Street		Miami	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8586	-80.21611184017056	25.81977091818615	City Of Miami Pools	4840-4918 Northwest 12th Avenue		Miami	FL	33142			12086	Miami-Dade	Government Office	ArcGIS
8587	-80.21611184017056	25.81977091818615	City Of Miami	4840-4918 Northwest 12th Avenue		Miami	FL	33142			12086	Miami-Dade	Government Office	ArcGIS
8588	-80.31036454724995	25.819873631412776	Ibiley Schools Learning	6911 Northwest 51st Street		Miami	FL	33166			12086	Miami-Dade	School	ArcGIS
8589	-80.31036454724995	25.819873631412776	Valor Academy Of Florida	6911 Northwest 51st Street		Miami	FL	33166			12086	Miami-Dade	School	ArcGIS
8590	-80.33510727857194	25.81990088666402	Us Air Force Recruiting Office	8405 Northwest 53rd Street		Doral	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8591	-80.33118092191164	25.81996998978807	Executrain Of Florida	8280-8350 Northwest 52nd Terrace		Doral	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8592	-80.33118092191164	25.81996998978807	State Of Florida Alcohol Beverages & Tobacco Division	8280-8350 Northwest 52nd Terrace		Doral	FL	33166			12086	Miami-Dade	Government Office	ArcGIS
8593	-80.20791092807025	25.8199863711826	Sheyes Of Miami Young Achievers Daycare Nursery	4801 Northwest 7th Avenue		Miami	FL	33127			12086	Miami-Dade	School	ArcGIS
8594	-80.24627817819832	25.82000727158252	Miami Dade County Parks And Recreation Department Areas & Programs	3090 Northwest 50th Street		Miami	FL	33127			12086	Miami-Dade	Government Office	ArcGIS
