OBJECTID	LONGITUDE	LATITUDE	FACNAME	ADDRESS_1	ADDRESS_2	CITY	STATE	ZIP	AREACODE	PHONE	FIPS	COUNTY	TYPE	METHOD
569530	-76.98203456028659	39.80095636691499	Trinity Lutheran Church	4 York Street		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
569531	-76.98203456028659	39.80095636691499	Jefferson Center For Pre-School Children	4 York Street		Hanover	PA	17331			42133	York	School	ArcGIS
569540	-76.96067816448107	39.80106543499294	Youth For Christ	1-99 Spring Garden Avenue		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
569568	-76.98228908385046	39.801448185334685	Salvation Army	108-112 Broadway		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
569569	-76.98425362729682	39.80145637603195	Hanover Area Arts Guild	39-43 Carlisle Street		Hanover	PA	17331			42133	York	Museum	ArcGIS
569578	-76.97857728580014	39.801551840020764	Lohrs Memorial United Methodist Church	200 East Middle Street		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
569621	-76.96075089222403	39.80183183006291	South Western School District	98 Spring Garden Avenue		Hanover	PA	17331			42133	York	School	ArcGIS
569629	-76.98207273646753	39.801891801030244	Emmanuel Ucc-Hanover	130-144 Highway 194		Hanover	PA	17331			42133	York	College / University	ArcGIS
569677	-76.98541454095174	39.80236455489596	Hanover Area Council Of Churches	144 Carlisle Street		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
569733	-76.96597636878734	39.803078181163436	Baresville School	121-135 Sanford Avenue		Hanover	PA	17331			42133	York	School	ArcGIS
569778	-76.58480273626715	39.803439089645806	Lurz Driver Training Services	14367 Curvin Drive		Stewartstown	PA	17363			42133	York	School	ArcGIS
569800	-76.97592364110513	39.80363274785586	First Baptist Church	326-398 Terrace Avenue		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
569803	-76.3687363789785	39.8036499765639	Pine Grove Presbyterian Church	4317-4383 Delta Road		Airville	PA	17302			42133	York	Place of Worship	ArcGIS
569821	-76.98106819922822	39.80382725337942	Hanover Day Nursery	304 Broadway		Hanover	PA	17331			42133	York	School	ArcGIS
569826	-76.97672910674251	39.80389635650347	Ray Allen G Rev	211 Fulton Street		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
569833	-76.99829455362018	39.80394088753573	Grace Wesleyan Church	200-204 South Street		Hanover	PA	17331			42133		Place of Worship	ArcGIS
569842	-76.987043642394	39.80402364182189	Guthrie Memorial Library	307-309 Carlisle Street		Hanover	PA	17331			42133	York	Library	ArcGIS
569851	-76.98730725104161	39.80412456627555	So's Taekwondo	320 Carlisle Street		Hanover	PA	17331			42133	York	School	ArcGIS
569890	-76.99526088881586	39.80464363994649	St Vincent Church	188-264 Highway 116		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
569906	-76.99592908966459	39.80476184018116	Depaul Center	188-264 Highway 116		Hanover	PA	17331			42133	York	College / University	ArcGIS
569947	-76.98495181362922	39.80522546189016	Government Offices City Hanover Borough	69-97 North Street		Hanover	PA	17331			42133	York	Government Office	ArcGIS
570016	-76.99137638002837	39.806158165772985	Grace United Church Of Christ	100-112 4th Street		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
570101	-76.98280363851602	39.807050904701924	Hanover Health	310 Stock Street		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570103	-76.91787635787848	39.80705998978567	Hope Baptist Church	99 Hope Way		Hanover	PA	17331			42133	York	School	ArcGIS
570136	-76.68154908700704	39.80735363098992	St Paul Lutheran Church Hametown	12000-12162 Susquehanna Trail		Glen Rock	PA	17327			42133	York	Place of Worship	ArcGIS
570186	-76.98339638138937	39.808075447954664	Hanover Hospital Hillside	398 Highland Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570187	-76.98339638138937	39.808075447954664	Daniels Warren C Md	398 Highland Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570188	-76.98339638138937	39.808075447954664	Center For Acute Rehabilitative Medicine At	398 Highland Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570189	-76.98339638138937	39.808075447954664	Hanover Hospital Maternity Services	398 Highland Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570190	-76.98339638138937	39.808075447954664	Lifeline Personal Response Service	398 Highland Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570191	-76.98339638138937	39.808075447954664	Psychiatric Center Of Hanover Hospital	398 Highland Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570192	-76.98339638138937	39.808075447954664	Hanover Hospital	398 Highland Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570197	-76.37381908321534	39.80814907008411	Bethany Baptist Church	4152-4162 Delta Road		Airville	PA	17302			42133	York	Place of Worship	ArcGIS
570208	-76.8063699940829	39.80836725331298	Greenmount United Methodist	4226 Greenmount Church Road		Glen Rock	PA	17327			42133	York	Place of Worship	ArcGIS
570223	-76.98138909568371	39.808525465574526	Hanover Medical Group Pulmonary And Sleep Medicine	71 George Street		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570226	-76.98275181117297	39.808548201820386	Hanover Hospital	300 Highland Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570282	-76.98878091752773	39.80931271397144	Great Starts Child Care	15-19 Allegheny Avenue		Hanover	PA	17331			42133	York	School	ArcGIS
570316	-76.37565634134327	39.80966364298358	Lower Chanceford Township Supvr	4088-4128 Highway 74		Airville	PA	17302			42133	York	Government Office	ArcGIS
570334	-76.92337819986504	39.80994179717979	Hanover Community Church	1951-1959 Smith Station Road		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
570382	-76.98419092609707	39.810383624102386	St Mark Lutheran Church	155-199 Charles Street		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
570446	-76.41252544703937	39.81114272286157	Chanceford Presbyterian Cemetery	1784 Woodbine Road		Airville	PA	17302			42133	York	Cemetery	ArcGIS
570477	-76.95458456815359	39.81143909429825	Government Offices City	900 Old Ridge Road		Hanover	PA	17331			42133	York	Government Office	ArcGIS
570536	-76.68461000706262	39.812267249108515	Government Offices City	11505 Susquehanna Trail		Glen Rock	PA	17327			42133	York	Government Office	ArcGIS
570594	-76.41586362690467	39.81290089839522	Chanceford Presbyterian Church	1822 Woodbine Road		Airville	PA	17302			42133	York	Place of Worship	ArcGIS
570644	-76.99372089651108	39.813550929076456	Commonwealth Of Pennsylvania Military Affairs Department	2-124 West Clearview Road		Hanover	PA	17331			42133	York	Government Office	ArcGIS
570700	-76.98747817300581	39.814361808105716	All Saints Episcopal Church	830-898 McCosh Street		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
570733	-76.56453636221951	39.814616378742556	Roundhill Cemetery	1401-6261 Round Hill Church Road		Felton	PA	17322			42133	York	Cemetery	ArcGIS
570794	-76.83994182632705	39.81541638391509	Christ United Church Of Christ	23-33 Highway 516		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
570807	-76.96436091850718	39.815619080135924	Hanover Hospital	785-799 Cherry Tree Court		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
570808	-76.96464001416285	39.815629106679125	Center For Child Development Ucp/Adult Services	788 Cherry Tree Court		Hanover	PA	17331			42133	York	School	ArcGIS
570815	-76.92077181643471	39.815746365454345	Bethel Ucc	2112-2124 Yingling Drive		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
570844	-76.57886819951472	39.81606363729094	Lee R W	14111 Cross Roads Avenue		Felton	PA	17322			42133	York	Government Office	ArcGIS
570856	-76.94104365094718	39.81617727144725	York Road Cemetery	Hanover Road		Hanover	PA	17331			42133	York	Cemetery	ArcGIS
570895	-76.89528453190213	39.81645363687049	Freedom Path Ministries	1501 Marburg Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
570944	-76.96580092781775	39.817040919279	Parsonage Calvary Bible Ch	603 Wilson Avenue		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
570945	-76.96927453662578	39.81705635921408	Hanover Church Of The Brethren	600-602 Wilson Avenue		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
570956	-76.56859184004416	39.81730909400498	Hopewell Presbyterian Church	6863-6973 Church Road		Felton	PA	17322			42133	York	Place of Worship	ArcGIS
570961	-76.97227270840862	39.81737909151552	Washington Elementry	301-399 Moul Avenue		Hanover	PA	17331			42133	York	School	ArcGIS
570968	-76.96782092322606	39.817457279723314	Calvary Bible Church	605-699 Wilson Avenue		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
570969	-76.96782092322606	39.817457279723314	Shepherd's Fold Day Care Center	605-699 Wilson Avenue		Hanover	PA	17331			42133	York	School	ArcGIS
570984	-76.99437092719232	39.81764364162259	Air Force	1046-1108 Highway 94		Hanover	PA	17331			42133	York	Government Office	ArcGIS
570985	-76.99437092719232	39.81764364162259	United States Army Recruiting Office	1046-1108 Highway 94		Hanover	PA	17331			42133	York	Government Office	ArcGIS
571081	-76.5775791061549	39.81858637204863	Cross Roads United Methodist	14197-14215 Cross Roads Avenue		Felton	PA	17322			42133	York	Place of Worship	ArcGIS
571086	-76.97460818688056	39.81870090059142	The Evangelical Brethren Church	925 Broadway		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
571090	-76.97581179572178	39.81872363683728	Foursquare Gospel Church	518 Wilson Avenue		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
571107	-76.57480726122523	39.81883091614226	Round Hill Presbyterian	6601-7099 Church Street		Felton	PA	17322			42133	York	Place of Worship	ArcGIS
571137	-76.89562180975216	39.819183633927366	Porters Cemetery	1380-1392 Marburg Road		Spring Grove	PA	17362			42133	York	Cemetery	ArcGIS
571140	-76.95676545898289	39.81922454034071	Glaxosmithkline Consumer Healthcare	53-99 Barnhart Drive		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
571150	-76.97140637741742	39.819321840175476	Hanover Practical Nursing Program	435 Moul Avenue		Hanover	PA	17331			42133	York	College / University	ArcGIS
571195	-76.95582997779466	39.819903615046165	Government Offices City Hanover Borough	53-99 Barnhart Drive		Hanover	PA	17331			42133	York	Government Office	ArcGIS
571219	-76.3690391052665	39.82024908359346	New Covenant Community Church	116-262 McCalls Ferry Road		Airville	PA	17302			42133	York	Place of Worship	ArcGIS
571308	-76.89477727354736	39.82143998273204	Hammonds N Wayne Rev	1354 Marburg Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
571312	-76.67281634446017	39.82149270446156	Mt Zion-Potosi United Methodist	10664 Mount Zion Road		Glen Rock	PA	17327			42133	York	Place of Worship	ArcGIS
571313	-76.67281634446017	39.82149270446156	Happy Hearts Preschool	10664 Mount Zion Road		Glen Rock	PA	17327			42133	York	School	ArcGIS
571336	-76.80399728088949	39.82171634815528	Zion Schaffer's United Lutheran Church	4532 Shaffer Road		Seven Valleys	PA	17360			42133	York	Place of Worship	ArcGIS
571408	-76.69639091288944	39.82266999951101	Glenview Alliance Church	10414 Susquehanna Trail South		Glen Rock	PA	17327			42133	York	Place of Worship	ArcGIS
571461	-76.9729145483926	39.82330181295177	Delong David L Rev	1200-1290 Abbottstown Pike		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
571572	-76.96975910580765	39.824659067976185	Hanover Rehabilitation Centers	250 Fame Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
571573	-76.96975910580765	39.824659067976185	Hanover Hospital	250 Fame Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
571574	-76.96975910580765	39.824659067976185	The Hillside Medical Center	250 Fame Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
571575	-76.96975910580765	39.824659067976185	Hanover Cardiovascular Services	250 Fame Avenue		Hanover	PA	17331			42133	York	Hospital/Polyclinic	ArcGIS
571595	-76.39555728790315	39.82496089987771	Mckendree United Methodist Church	3708 Delta Road		Airville	PA	17302			42133	York	Place of Worship	ArcGIS
571667	-76.97494089865222	39.82558000361582	World Martial Arts	440-450 Eisenhower Drive		Hanover	PA	17331			42133	York	School	ArcGIS
571670	-76.70823725014843	39.825660922056045	Winter Cemetery	300-698 Highway 216		Glen Rock	PA	17327			42133	York	Cemetery	ArcGIS
571834	-76.97575361352742	39.82735907954939	Jesus Messiah Evangelical Free Church	109 Flickinger Road		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
572303	-76.92075181042128	39.832342742251484	Heidelberg Elementary School	Hanover Road		Spring Grove	PA	17362			42133	York	School	ArcGIS
572411	-76.9573745361778	39.83383636767807	Jehovah's Witnesses	1750 Youngs Road		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
572428	-76.4913891049277	39.83415274512818	Guinston Presbyterian Church	14130 Guinston Road		Airville	PA	17302			42133	York	Place of Worship	ArcGIS
572588	-76.57431638426499	39.83657271958627	Old Roundhill Cemetery	6901-6999 Cemetery Road		Felton	PA	17322			42133	York	Cemetery	ArcGIS
572710	-76.73489090880076	39.83814363883417	St Peter's Church	815-1599 Seitzville Road		Seven Valleys	PA	17360			42133	York	Place of Worship	ArcGIS
572717	-76.61944180695036	39.83832091564969	Winterstown United Methodist Church	11903-12465 Main Street		Felton	PA	17322			42133	York	Place of Worship	ArcGIS
572875	-76.70704729246931	39.84006270978881	Government Offices City	9211 Susquehanna Trail South		Seven Valleys	PA	17360			42133	York	Government Office	ArcGIS
572951	-76.93268273781237	39.84064363734599	Mount Carmel Lutheran Church	6675 Moulstown Road		Hanover	PA	17331			42133	York	Place of Worship	ArcGIS
573152	-76.62069361851573	39.842751800432325	Red Lion Area Schools	12008-12034 Winterstown Road		Felton	PA	17322			42133	York	School	ArcGIS
573171	-76.7382781857767	39.84313182054165	Friedensaal Evangelical Lutheran Church	9141-9665 White Church Road		Seven Valleys	PA	17360			42133	York	Place of Worship	ArcGIS
573575	-76.71235453478636	39.8478754581555	New Hope Bible Church	242-248 Smeltzer Street		Seven Valleys	PA	17360			42133	York	Place of Worship	ArcGIS
573740	-76.86636638082082	39.85039635706725	Jehovah's Witnesses	1579-1595 Jefferson Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
573781	-76.78673275031659	39.850997290637864	Pet Cemetery	3899-3921 Green Valley Road		Seven Valleys	PA	17360			42133	York	Cemetery	ArcGIS
573785	-76.43025727101315	39.85104634067551	Red Lion Area Schools	2-38 Chanceford Road		Brogue	PA	17309			42133	York	School	ArcGIS
573848	-76.56317091649784	39.851739113616034	Government Offices City	84 Water Street		Felton	PA	17322			42133	York	Government Office	ArcGIS
573872	-76.62057998435941	39.85207361416067	Pleasant View Church Of The Brethren	11263-11409 Winterstown Road		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
573908	-76.56395454027584	39.852672711885354	Denna's Typing Solutions	72-82 Water Street		Felton	PA	17322			42133	York	Place of Worship	ArcGIS
573960	-76.51118729118798	39.853348161971894	St James Church	2324 Cramer Road		Brogue	PA	17309			42133	York	Place of Worship	ArcGIS
573969	-76.76971182237787	39.85342272556079	Christ Lutheran Church	80 Main Street		Seven Valleys	PA	17360			42133	York	Place of Worship	ArcGIS
573971	-76.8757481655165	39.853441837187745	St Peters Lischey's Ucc	5671 Lischeys Church Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
574091	-76.56609452469179	39.855043636305794	Faith Baptist Church	55-77 State Route 2054		Felton	PA	17322			42133	York	Place of Worship	ArcGIS
574156	-76.76840272300461	39.8558981990538	The Carpenter's Workshop Felloship	55 Church Street		Seven Valleys	PA	17360			42133	York	Place of Worship	ArcGIS
574157	-76.76840272300461	39.8558981990538	Seven Valleys Borough	55 Church Street		Seven Valleys	PA	17360			42133	York	Government Office	ArcGIS
574190	-76.56411816592926	39.85628546840093	Bethany United Methodist Church	44 High Street		Felton	PA	17322			42133	York	Place of Worship	ArcGIS
574312	-76.68586181862798	39.85792727954585	Codorus Cemetery	1129 Dunkard Valley Road		Dallastown	PA	17313			42133	York	Cemetery	ArcGIS
574399	-76.68486999109133	39.85932727682955	Codorus Church Of The Brethren	1368-1898 Dunkard Valley Road		Dallastown	PA	17313			42133	York	Place of Worship	ArcGIS
574549	-76.62414364376437	39.86140818466464	Shaffer Cemetery	4621 List Road		Red Lion	PA	17356			42133	York	Cemetery	ArcGIS
574603	-76.78680364221361	39.86212181093212	St Paul Zeiglers Lutheran Church	4258 Zeiglers Church Road		Seven Valleys	PA	17360			42133	York	Place of Worship	ArcGIS
574608	-76.46242637574117	39.86216182295899	Collinsville Community Library	2600 Delta Road		Brogue	PA	17309			42133	York	Library	ArcGIS
574640	-76.5409918263469	39.86260727450049	Trinity Cemetery	667 Main Saint Exd		Felton	PA	17322			42133	York	Cemetery	ArcGIS
574648	-76.37603819729853	39.86284635812928	Indian Steps Museum	205 Indian Steps Road		Airville	PA	17302			42133	York	Museum	ArcGIS
574750	-76.58666997987875	39.86449000512014	Shoff Preston & Irene	310-430 Husson Road		Felton	PA	17322			42133	York	Place of Worship	ArcGIS
574754	-76.86804274352777	39.864560002630675	Foundation For A Christian Civilization	1326 Jefferson Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
574833	-76.54831727529927	39.86579910449339	Cornerstone Community Church	75-109 Pond Road		Felton	PA	17322			42133	York	Place of Worship	ArcGIS
575011	-76.67110001679933	39.868371830748174	Ness Cemetery	2228 Dunkard Valley Road		Dallastown	PA	17313			42133	York	Cemetery	ArcGIS
575117	-76.48512816418196	39.87012092119808	Mt Zion Baptist Church	48 Muddy Creek Forks Road		Brogue	PA	17309			42133	York	Place of Worship	ArcGIS
575177	-76.70719637257413	39.87107273670786	State Legislators	6814-6902 Susquehanna Trail		York	PA	17403			42133	York	Government Office	ArcGIS
575214	-76.86514361327967	39.871578159216696	St Paul's Lutheran Church	169-253 Hanover Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
575218	-76.82218816049391	39.87161181639224	St Paul's United Church Of Christ	2173 Stoverstown Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
575242	-76.48084819535008	39.87210179896599	New Harmony Presbyterian Church	2225-2315 Highway 74		Brogue	PA	17309			42133	York	Place of Worship	ArcGIS
575265	-76.66090636454197	39.87252818595351	Williams Cemetery	737-855 Highway 214		Dallastown	PA	17313			42133	York	Cemetery	ArcGIS
575412	-76.86413907604036	39.87550908195534	Spring Grove Area Historical Preservation Society	40-78 North East Street		Spring Grove	PA	17362			42133	York	Museum	ArcGIS
575443	-76.86449819574976	39.87610544944761	Spring Grove Area School District	100 East College Avenue		Spring Grove	PA	17362			42133	York	School	ArcGIS
575447	-76.86392997789524	39.87622816868767	Spring Grove Elementary School	150-198 East College Avenue		Spring Grove	PA	17362			42133	York	School	ArcGIS
575448	-76.86392997789524	39.87622816868767	River Rock Academy	150-198 East College Avenue		Spring Grove	PA	17362			42133	York	School	ArcGIS
575449	-76.86392997789524	39.87622816868767	Alternative Education Services	150-198 East College Avenue		Spring Grove	PA	17362			42133	York	School	ArcGIS
575483	-76.86587456240113	39.876647259364404	Sacred Heart Church	137-141 North Main Street		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
575537	-76.7123317985405	39.87750271649889	Salem United Church Of Christ	26-30 Franklin Street		Jacobus	PA	17407			42133	York	Place of Worship	ArcGIS
575538	-76.7123317985405	39.87750271649889	Joyful Friends Christian Learning Center	26-30 Franklin Street		Jacobus	PA	17407			42133	York	School	ArcGIS
575570	-76.86550819345392	39.877970904286244	Spring Grove Area Cma Church	197-243 Hanover Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
575575	-76.869834529164	39.878091834753334	New Beginning Assembly Of God	239 West Jackson Street		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
575741	-76.58577272194442	39.88108454607134	Zion United Methodist Church	1045-1107 Felton Road		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
575742	-76.58577272194442	39.88108454607134	Head Start Of York Co	1045-1107 Felton Road		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
575808	-76.82297362011785	39.88183361828733	St Pauls Lutheran	4823 Lehman Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
575827	-76.81855728088381	39.88213545018885	North Codorus Township Municipal Building	1975 Stoverstown Road		Spring Grove	PA	17362			42133	York	Government Office	ArcGIS
575844	-76.86568274003702	39.88235725803663	York Adams Zoning & Codes	2-14 Campus Avenue		Spring Grove	PA	17362			42133	York	Government Office	ArcGIS
575858	-76.58773364077189	39.88267636571916	Graehling Timothy	1044-1106 Felton Road		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
575865	-76.71019454435698	39.882892713102095	Village Library	33 North Main Street		Jacobus	PA	17407			42133	York	Library	ArcGIS
575932	-76.86448727482008	39.88389635595492	Michael Eva R Md	94-96 Roth Church Road		Thomasville	PA	17364			42133	York	Hospital/Polyclinic	ArcGIS
575935	-76.84210727722127	39.88393001313047	Hershey Cemetery	Hershey Road		Spring Grove	PA	17362			42133	York	Cemetery	ArcGIS
575937	-76.8645581667171	39.8839399926007	Spring Grove Diagnostic Center	94-96 Roth Church Road		Thomasville	PA	17364			42133	York	Hospital/Polyclinic	ArcGIS
576070	-76.7106890930091	39.88562817062382	Christ United Methodist Church	200 North Main Street		Jacobus	PA	17407			42133	York	Place of Worship	ArcGIS
576098	-76.70687001565379	39.88612817974077	Salem Lutheran Church	51-99 York Road		Jacobus	PA	17407			42133	York	Place of Worship	ArcGIS
576168	-76.86222998455595	39.8871781894718	Glatfelter Memorial Library	139-199 Glenview Road		Spring Grove	PA	17362			42133	York	Library	ArcGIS
576200	-76.9208363534804	39.88762274662681	Pleasant Hill Church Of The Brethren	4120-8546 Orchard Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
576224	-76.64744636577578	39.88801001597394	St John's Blymire United Church Of Christ	1001-1009 Blymire Road		Dallastown	PA	17313			42133	York	Place of Worship	ArcGIS
576225	-76.64744636577578	39.88801001597394	Jacobus Community Nursery Preschool	1001-1009 Blymire Road		Dallastown	PA	17313			42133	York	School	ArcGIS
576383	-76.7865291126363	39.89052818465326	Grace Fellowship	1419 7 Valleys Road		York	PA	17408			42133	York	Place of Worship	ArcGIS
576386	-76.6010890904655	39.8905699854531	Red Lion Area Schools	198 Country Club Road		Red Lion	PA	17356			42133	York	School	ArcGIS
576391	-76.84680365357043	39.8905981821638	Sacred Heart Parish Center	1526 Sprenkle Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
576410	-76.5917945319884	39.89072000701738	Red Lion Bible Church	52-130 Springvale Road		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
576422	-76.6015381666259	39.890882738284304	Red Lion Area Schools	198 Country Club Road		Red Lion	PA	17356			42133	York	School	ArcGIS
576461	-76.65022456555678	39.89138453617423	Dallastown Area School District	711-745 New School Lane		Dallastown	PA	17313			42133	York	School	ArcGIS
576633	-76.59893729073339	39.893793636775605	Focht Lawrence Rev	600 South Main Street		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
576654	-76.58250910566802	39.894225437155	Springvale United Methodist Church	265-299 Circle Drive		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
576658	-76.57010179979231	39.894259988717025	Bethlehem Stonepile United Methodist Church	255-299 Bethlehem Church Road		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
576685	-76.60504274945002	39.89471179510985	Red Lion Area Schools	219-233 Horace Mann Avenue		Red Lion	PA	17356			42133	York	School	ArcGIS
576784	-76.62458909530586	39.895945436507716	Dairyland Medical Center	Dove Lane		Dallastown	PA	17313			42133	York	Hospital/Polyclinic	ArcGIS
576855	-76.6206154773809	39.89664362284012	Family Worship Center	925-941 West Broadway		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
576860	-76.61962364984424	39.89668001024808	Keystone Baptist Church	921-923 West Broadway		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
576864	-76.53047365301512	39.896746383139714	Pleasant Grove United Methodist Church	1008-1010 Pleasant Grove Road		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
576943	-76.8151727341403	39.897695468417076	Bair's Codorus Mennonite Church	1000-1198 Bairs Road		York	PA	17408			42133	York	Place of Worship	ArcGIS
576962	-76.60478365980778	39.89780453649503	Dove Community Cell Church	201 South Charles Street		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
577008	-76.59610636922287	39.89827361866887	Jehovah's Witnesses	301-377 South Boxwood Road		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
577025	-76.60605453592713	39.89849547358962	Kaltreider-Benfer Library	101-199 South Charles Street		Red Lion	PA	17356			42133	York	Library	ArcGIS
577060	-76.94653819662295	39.89880817934785	Paradisus Church Of God Praise & Worship Center	34 South Ridge Road		Thomasville	PA	17364			42133	York	Place of Worship	ArcGIS
577088	-76.63257271856378	39.899303622386455	Elijah Outreach Ministry	501-533 Highway 74		Dallastown	PA	17313			42133	York	Place of Worship	ArcGIS
577091	-76.61016819594614	39.899352719497074	Lighthse Christian School	153 1st Avenue		Red Lion	PA	17356			42133	York	School	ArcGIS
577153	-76.63868363774525	39.89996363253792	St Joseph-Parish House	300-316 East Main Street		Dallastown	PA	17313			42133	York	Place of Worship	ArcGIS
577170	-76.63867728289392	39.900055471907834	St Joseph's Church-Dallastown	251-367 East Main Street		Dallastown	PA	17313			42133	York	Place of Worship	ArcGIS
577171	-76.60727909224126	39.900057260680796	Bethany United Methodist Church	101-199 Highway 74		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
577175	-76.638959108782	39.90010819363735	St Joseph's Church-Dallastown	251-367 East Main Street		Dallastown	PA	17313			42133	York	School	ArcGIS
577214	-76.60667274527876	39.90050365368175	Bobs Iron Fist Society Karate School	21-99 Highway 74		Red Lion	PA	17356			42133	York	School	ArcGIS
577217	-76.64146998115055	39.90052365969518	Bethlehem United Methodist Church	101-199 Highway 74		Dallastown	PA	17313			42133	York	School	ArcGIS
577266	-76.95927910865683	39.90095272984215	Government Offices City	85-91 Beaver Creek Road		Thomasville	PA	17364			42133	York	Government Office	ArcGIS
577268	-76.6085709158335	39.90099001163661	St Paul's United Methodist Church	65-69 1st Avenue		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
577269	-76.60573909993647	39.90099726087441	Red Lion Area Historical Society	2-24 East Broadway		Red Lion	PA	17356			42133	York	Museum	ArcGIS
577271	-76.40464910308644	39.90099999110683	Bethel United Methodist Church	1620 Furnace Road		Brogue	PA	17309			42133	York	Place of Worship	ArcGIS
577300	-76.88714909830698	39.90138363583506	Trinity Roth's United Church Of Christ	6417 Church Road		Spring Grove	PA	17362			42133	York	Place of Worship	ArcGIS
577316	-76.64733362600596	39.90153817640473	Christ Lutheran Church	130 West Main Street		Dallastown	PA	17313			42133	York	School	ArcGIS
577337	-76.63616819929834	39.901812705982024	Government Offices City Dallastown Borough	143-199 State Route 74		Dallastown	PA	17313			42133	York	Government Office	ArcGIS
577358	-76.59009999911396	39.902096367716055	Red Lion Area Schools	700 Delta Road		Red Lion	PA	17356			42133	York	School	ArcGIS
577364	-76.5893536571304	39.9021372741294	Pleasant View Elementary School	700-714 Delta Road		Red Lion	PA	17356			42133	York	School	ArcGIS
577373	-76.60825001937799	39.90221456795072	Jubilee Outreach Ministries	117-123 North Main Street		Red Lion	PA	17356			42133	York	Place of Worship	ArcGIS
577377	-76.6490027394751	39.90226818406673	Lee N Progress	198-298 Highway 74		Dallastown	PA	17313			42133	York	Government Office	ArcGIS
