OBJECTID,LONGITUDE,LATITUDE,POI_NAME,Address_1,Address_2,CITY,STATE,ZIP,RESERVED_1,RESERVED_2,RESERVED_3,COUNTY,POI_TYPE
207,33.84546724608401,-84.30752806902598,Georgia Psychological Association,"2200 Century Parkway 
Suite 660",,Atlanta,GA,30345,,,,,
208,33.748669841311994,-84.38934723756353,Georgia Public Service Commission/Consumer Affairs,244 Washington Street,,Atlanta,GA,30334,,,,,
209,33.753273006349445,-84.38923314679835,Georgia Refugee Health Program,40 Pryor Street,,Atlanta,GA,30303,,,,,
210,33.74897148867797,-84.38909110533734,Georgia Secretary of State - Securities and Business Regulation Division,214 State Capitol,,Atlanta,GA,30334,,,,,
211,33.89588477308263,-83.95833828438879,Georgia Senior Living Association - Assisted Living Federation of America,"2023 Grayson Highway
Suite 202A",,Grayson,GA,30017,,,,,
212,33.75409643233871,-84.38900870969854,Georgia State University Gerontology Institute,"One Park Place, Suite 605",,Atlanta,GA,30303,,,,,
213,33.98249102898569,-84.35219001392392,Georgia Transplant Foundation,500 Sugar Mill Road,,Atlanta,GA,30350,,,,,
214,33.95659147526868,-84.02950461579633,GNR Health Departments - Admin. Office,2570 Riverside Parkway,,Lawrenceville,GA,30045,,,,,
215,33.95727369770793,-83.9870933548894,Gwinnett Council for Seniors,186 East Pike Street,,Lawrenceville,GA,30046,,,,,
216,33.659043146545,-84.42287688830936,Helen Keller National Center - SE Region,1003 Virginia Avenue,,Atlanta,GA,30354,,,,,
217,33.42433592988141,-84.16806265491152,Henry County Health Department- Administrative Offices,135 Henry Parkway,,McDonough,GA,30253,,,,,
218,33.72989664919419,-84.42147030800709,Hosea Williams Feed the Hungry Foundation,"1035 Donnelly Avenue, SW",,Atlanta,GA,30310,,,,,
219,33.82801880206853,-84.33867466436743,Jerusalem House,"17 Executive Park, NE; Suite 290",,Atlanta,GA,30329,,,,,
220,33.79475666889431,-84.3892410574361,Jewish Federation of Greater Atlanta,"1440 Spring Street, NW",,Atlanta,GA,30309,,,,,
221,33.77469180558785,-84.38483090230949,Lambda Legal Defense and Education Fund,"730 Peachtree Street, NE",,Atlanta,GA,30308,,,,,
222,33.82945366887486,-84.34520718403735,Latin American Association - Atlanta Outreach Center,2750 Buford Highway,,Atlanta,GA,30324,,,,,
223,33.79310232643928,-84.36829519353677,LeadingAge Georgia,"1440 Dutch Valley Place
Suite 120",,Atlanta,GA,30324,,,,,
224,33.8620371885205,-84.2870319376359,Learning Disabilities Association of Georgia,2566 Shallowford Road,,Atlanta,GA,30345,,,,,
225,33.86903686145615,-84.095731650998,"Lewy Body Dementia Association, Inc.",912 Killian Hill Road SW,,Lilburn,GA,30047,,,,,
226,33.753588376201606,-84.3901726177337,Long Term Care Ombudsman Program- DHS,"2 Peachtree Street N.W.
32nd Floor",,Atlanta,GA,30303,,,,,
227,33.895586434261645,-84.4911189594477,Lupus Foundation of America - Georgia Chapter,1850 Lake Park Drive Suite 101,,Smyrna,GA,30080,,,,,
228,33.754622875200994,-84.3852503613237,Mental Health America of Georgia,"100 Edgewood Avenue, N.E.",,Atlanta,GA,30303,,,,,
229,33.84866551422465,-84.2444440353645,Muscular Dystrophy Association,"2187 Northlake Parkway
Building 9; Suite 166",,Norcross,GA,30084,,,,,
230,33.886883512838835,-84.26402560755275,NAMI - National Alliance For The Mentally Ill,"3050 Presidential Drive
Suite 202",,Atlanta,GA,30340,,,,,
231,33.886883512838835,-84.26402560755275,National Alliance For The Mentally Ill - Georgia Chapter,3050 Presidential Drive,,Atlanta,GA,30340,,,,,
232,34.04015395404218,-84.3311586389247,National Down Syndrome Congress,"30 Mansell Court, Suite 108",,Roswell,GA,30076,,,,,
233,33.77576420210147,-84.30071929749681,"National Federation of the Blind of Georgia, Inc.",315 West Ponce de Leon Avenue,,Decatur,GA,30030,,,,,
234,33.87174270548144,-84.26816256942271,National Kidney Foundation Serving Georgia and Alabama,"2951 Flowers Road, South
Suite 211",,Atlanta,GA,30341,,,,,
235,33.930209348702135,-84.3493296839514,"National Multiple Sclerosis Society, Georgia Chapter","1117 Perimeter Center West, 
Suite E101",,Atlanta,GA,30338,,,,,
236,33.878962023182794,-84.27073920577743,Parent to Parent of Georgia Inc,"3070 Presidential Parkway, Suite 130",,Atlanta,GA,30340,,,,,
237,33.852348094233434,-84.25915550590042,Refugee Resettlement and Immigration Services of Atlanta,2300 Henderson Mill Rd NE,,Atlanta,GA,30345,,,,,
238,33.75343286775069,-84.3906130358236,Prevent Child Abuse Georgia,"Georgia State University
34 Peachtree Street; Suite 1700",,Atlanta,GA,30303,,,,,
239,33.82199540748434,-84.26074864048832,Refugee Womens Network Inc,1431 A McLendon Drive,,Decatur,GA,30033,,,,,
240,33.753588376201606,-84.3901726177337,Rehabilitation Services - Georgia DOL,"2 Peachtree Street, NW",,Atlanta,GA,30303,,,,,
241,33.664258917008,-84.02490420581086,Rockdale County Health Dept,"985 Taylor Street, SW",,Conyers,GA,30012,,,,,
242,33.83284591778863,-84.33696674340632,Salvation Army Atlanta Temple Corps,2090 N. Druid Hills Rd,,Atlanta,GA,30329,,,,,
243,33.83036245307494,-84.34144736457642,Salvation Army Metro Command,"1190 West Druid Hills Drive
Suite 150",,Atlanta,GA,30329,,,,,
244,34.02754054818496,-84.42563858873638,Second Wind Dreams,"4343 Shallowford Road
Suite E6",,Marietta,GA,30062,,,,,
245,33.84644309477119,-84.3571654194194,Securities and Exchange Commission,"950 East Paces Ferry, NE",,Atlanta,GA,30326,,,,,
246,33.81169320266514,-84.37542922646071,Southeast ADA Center,1419 Mayson Street,,Atlanta,GA,30324,,,,,
247,33.77576420210147,-84.30071929749681,"Statewide Independent Living Council of Georgia, Inc.","315 West Ponce de Leon Avenue
Suite 600",,Decatur,GA,30030,,,,,
248,33.88685128062957,-84.38185034957411,Susan G. Komen Breast Cancer Foundation - Georgia,4840 Roswell Road,,Atlanta,GA,30342,,,,,
249,33.76748344824534,-84.38518774496424,Task Force For The Homeless,"477 Peachtree Street, NE",,Atlanta,GA,30308,,,,,
250,33.832997642110115,-84.3239012895537,The ALS Association of Georgia,"1955 Cliff Valley Way
Suite 116",,Atlanta,GA,30329,,,,,
251,33.973946557945965,-84.0097738910963,The C3 Center,1065 Wather Boulevard,,Lawrenceville,GA,30606,,,,,
252,33.7006334419425,-84.39517914796829,The Council on Aging,"215 Lakewood Way SW
Suite 105",,Atlanta,GA,30315,,,,,
253,33.762514297128064,-84.33779582402985,The Health Initiative,"1530 Dekalb Avenue
Suite A",,Atlanta,GA,30307,,,,,
254,33.79087796079756,-84.38548020784577,The Regional Council of Churches of Atlanta,1328 Peachtree Street,,Atlanta,GA,30309,,,,,
255,33.754622875200994,-84.3852503613237,United Way of Greater Atlanta,"100 Edgewood Avenue, NE",,Atlanta,GA,30303,,,,,
256,33.756128301603894,-84.38993802539721,VSA Arts of Georgia,"Healey Building
Suite R-1
57 Forsyth Street",,Atlanta,GA,30303,,,,,
257,33.79595131111148,-84.21296478027557,World Relief Atlanta,655 Village Square Drive,,Stone Mountain,GA,30083,,,,,
258,33.78038317333289,-84.35337306479147,YWCA of Greater Atlanta,957 North Highland Avenue,,Atlanta,GA,30306,,,,,
259,33.49533782342468,-84.30298758914216,A Better Home Care,2700 Stancil Boulevard,,Jonesboro,GA,30236,,,,,
260,33.91509933033552,-84.25570067344137,A Home for Mom and Dad,2560 Johnson Drive,,Doraville,GA,30340,,,,,
261,34.021958365438195,-84.50240544397485,AAA Holly House,1680 Northwoods Drive,,Marietta,GA,30066,,,,,
262,33.95558272069161,-84.53985261988942,AAN Center,414 Rigby Street,,Marietta,GA,30060,,,,,
263,33.7325063410737,-84.20387027953768,Adam and Eve Personal Care Home,5169 Covington Highway,,Decatur,GA,30035,,,,,
264,33.939805952407426,-84.11903175151463,Adonis Personal Care Home 2,1409 Greenview Way,,Lawrenceville,GA,30044,,,,,
265,33.821663485258966,-84.09527818803002,All Partners In Care Services,2266 Stone Drive,,Lilburn,GA,30047,,,,,
266,33.83538467041541,-84.53695469864056,Amelia Gardens - Mableton,576 Nickajack Road,,Mableton,GA,30126,,,,,
267,34.14870070149732,-84.49180007157315,Amelia Gardens I,545 Toonigh Road,,Woodstock,GA,30188,,,,,
268,34.091477145760905,-84.54727068150783,Amelia Gardens II,2030 Bascomb Carmel Road,,Woodstock,GA,30189,,,,,
269,33.58360298942392,-84.44850352225973,Angels PCH,6290 West Fayetteville Road,,Riverdale,GA,30296,,,,,
270,33.397477215956656,-84.20432328363847,Antias Tender Touch,600 Pullin Road,,McDonough,GA,30253,,,,,
271,33.728214867134454,-84.50583220970702,Arbor Terrace at Cascade,1001 Research Center Atlanta Drive,,Atlanta,GA,30331,,,,,
272,33.9707201675364,-84.41317538740401,Arbor Terrace of East Cobb,886 Johnson Ferry Road,,Marietta,GA,30068,,,,,
273,33.6087993367193,-84.48453962569408,Around the Clock Care,5337 Jerome Road,,Atlanta,GA,30349,,,,,
274,33.40670364585128,-84.2848827604978,Aryoak PCH,425 Ryoaks Drive,,Hampton,GA,30228,,,,,
275,33.41427546852697,-84.56354279203134,Ashley Glen Senior Living and Memory Care,441 Prime Point,,Peachtree City,GA,30269,,,,,
276,33.9872614431676,-84.53821106389819,Ashley Manor Personal Care Home,532 Dickson Road,,Marietta,GA,30066,,,,,
277,33.9391532224854,-84.01770996259177,Ashton Hall,1155 Lawrenceville Highway,,Lawrenceville,GA,30046,,,,,
278,33.970249370719046,-84.5547859128788,Atherton Place,111 Tower Road,,Marietta,GA,30060,,,,,
279,33.733300758622136,-84.54313563897193,Atlanta Residential Care,4760 Cascade Road SW,,Atlanta,GA,30331,,,,,
280,33.83227554184214,-84.3568910474309,Atria Buckhead,2848 Lenox Road,,Atlanta,GA,30324,,,,,
281,33.94923798832292,-84.41227837348964,Atria Johnson Ferry,9 Sherwood Lane,,Marietta,GA,30067,,,,,
282,33.86002217508559,-84.59344952923618,ATRIA of Mableton,3829 Floyd Road,,Austell,GA,30106,,,,,
283,33.87492325234729,-84.17131602375025,AtriaTucker,5844 Highway 29,,Tucker,GA,30084,,,,,
284,33.55572532035171,-84.39287966949655,Attentive Needs Assisted Living,7264 Amanda Court,,Riverdale,GA,30274,,,,,
285,33.87932822567137,-84.24218316955466,Autumn House,3059 Nottaway Court,,Chamblee,GA,30341,,,,,
286,33.77166991393375,-84.24474622170231,Avondale Assisted Living at Kensington,3508 Kensington Road,,Decatur,GA,30032,,,,,
287,33.836721620349806,-84.23168571810567,Avondale Assisted Living at Northlake,3965 Gloucester Drive,,Tucker,GA,30084,,,,,
288,33.8621596756787,-84.18897871905455,Avondale Homes at Tucker,2553 Sandpiper Drive,,Tucker,GA,30084,,,,,
289,33.45023729139962,-84.43846066290541,Azalea Estates,105 Autumn Glen Circle,,Fayetteville,GA,30215,,,,,
290,33.84264250895626,-84.26265915321784,Azalea House,1896 Ludovie Lane,,Decatur,GA,30033,,,,,
291,33.81282471573434,-84.5724148226987,B & E Personal Care Home,5786 Mableton Parkway,,Mableton,GA,30126,,,,,
292,34.07940872022573,-84.30248474384626,Bebes Cottage,290 Meadow Drive,,Alpharetta,GA,30009,,,,,
293,33.902596314042285,-84.37456581939188,Belmont Village at Buckhead,5455 Glenridge Drive,,Atlanta,GA,30342,,,,,
294,33.51407989090188,-84.23483456424725,Benton House at Benton Village - Transitional Step Down Program,201 Evergreen Terrace,,Stockbridge,GA,30281,,,,,
295,33.93814246025539,-84.08596000804374,BestCare Assisted Living,2775 Cruse Road; #1401,,Lawrenceville,GA,30044,,,,,
296,33.86093094299275,-84.68554038640195,Bethel Gardens Senior Living,3805 Jackson Way,,Powder Springs,GA,30127,,,,,
297,33.9701112296155,-84.48636399249739,Bickford Senior Living,840 LeCroy Drive,,Marietta,GA,30068,,,,,
298,33.962992781275545,-83.87881510050039,Blossom Personal Care Home,2494 Lillies Trace,,Dacula,GA,30019,,,,,
299,33.56234716152454,-84.29166573925255,Brians Personal Care Home,3010 Deerfield Way,,Rex,GA,30273,,,,,
300,33.95261341091293,-83.92703386527143,Brighter Beginning PCH,800 Chapel Hill Drive,,Lawrenceville,GA,30045,,,,,
301,33.994549474949736,-84.51913390063493,Brittany House at Benson Heights,1788 Sandy Plains Road,,Marietta,GA,30066,,,,,
302,34.02012360738121,-84.4689117620099,Brittany House at Holly Springs,2852 Holly Springs Road,,Marietta,GA,30062,,,,,
303,34.02036654404651,-84.49983445374863,Brittany House at Macby,1780 Macby Drive,,Marietta,GA,30066,,,,,
304,33.91516953278557,-84.37604565191913,Campbell-Stone Sandy Springs,"350 Carpenter Drive, NE",,Atlanta,GA,30328,,,,,
305,33.631969768623264,-84.52099473040869,Carefree Maison,4055 Will Lee Road,,College Park,GA,30349,,,,,
306,33.83419982609945,-84.60481596192744,Caring 4 You,4945 Golden Circle,,Mableton,GA,30126,,,,,
307,33.55104237535352,-84.44767117653691,Caring Hands Assisted Living,1741 Highway 138,,Riverdale,GA,30296,,,,,
308,33.79473563650055,-84.56605628278663,Celestial Care Services,6571 Valley Hill Drive,,Mableton,GA,30126,,,,,
309,34.04515165648468,-84.34476506145415,Chambrel at Roswell,1000 Applewood Drive,,Roswell,GA,30076,,,,,
310,34.20527943745657,-84.50687103941925,Cherokee Angel PCH #3,326 Heights Place,,Canton,GA,30114,,,,,
311,34.081830493192626,-84.29794007943497,Churchill Manor,143 Mayfield Road,,Alpharetta,GA,30009,,,,,
312,33.756223328173235,-84.6654216893404,Comforters,2753 Trail Creek Circle,,Lithia Springs,GA,30122,,,,,
313,33.845983447791866,-84.03157114005234,Comfy Personal Care Home,2460 Skylars Mill Way,,Snellville,GA,30078,,,,,
314,33.93764577684669,-84.06440084379824,Cornerstone Care Home,594 Shannon Way,,Lawrenceville,GA,30044,,,,,
315,33.762062910719465,-84.18754683438812,Cornerstone Care of Georgia PCH,1152 Nimblewood Way,,Stone Mountain,GA,30088,,,,,
316,33.96971878794898,-84.03117604509248,Courtyard Gardens,1000 River Center Place,,Lawrenceville,GA,30043,,,,,
317,33.79393171923323,-84.2776011517451,Coventry Place,2806 North Decatur Road,,Decatur,GA,30033,,,,,
318,34.0878057319764,-84.305682726974,Crabapple Hall,200 Pine Valley Drive,,Alpharetta,GA,30009,,,,,
319,33.939491672858935,-84.10011393510524,Delmar Gardens of Gwinnett,3100 Club Drive,,Lawrenceville,GA,30044,,,,,
320,33.85560123331595,-84.51600100997598,Delmar Gardens of Smyrna,404 Kings Springs Village Parkway,,Smyrna,GA,30082,,,,,
321,33.594430098982,-84.44158778252915,Denita Care PCH,1616 Flat Shoals Road,,College Park,GA,30349,,,,,
322,33.72883886711713,-84.15852454593141,Diane's House Personal Care,2038 Mallard Way,,Lithonia,GA,30058,,,,,
323,33.75958790726327,-84.661246387024,Divine Connections Assisted Living,2515 Winding Creek Drive,,Lithia Springs,GA,30122,,,,,
324,33.513805920549316,-84.21816302105333,Dogwood Forest at Eagles Landing,475 Country Club Drive,,Stockbridge,GA,30281,,,,,
325,34.082292941448145,-84.29464424687575,Dogwood Forest of Alpharetta,253 North Main Street,,Alpharetta,GA,30009,,,,,
326,33.956310057190876,-84.35435074757635,Dogwood Forest of Dunwoody,7400 Peachtree Dunwoody Road,,Atlanta,GA,30328,,,,,
327,33.68804056687998,-84.20721600745532,Dynamic Personal Care Home,3363 Luxembourg Circle,,Decatur,GA,30034,,,,,
328,33.45010843256682,-84.50866871846841,Dogwood Forest of Fayetteville,1294 Highway 54 West,,Fayetteville,GA,30214,,,,,
329,33.86607092502601,-84.01635023065182,Eastside Gardens,2078 Scenic Highway,,Snellville,GA,30078,,,,,
330,33.87005383421939,-83.96172696225074,Eden Personal Care Home,2438 Swan Lake Drive,,Grayson,GA,30017,,,,,
331,33.874748052992175,-84.08499252688,Elaines Personal Care Home,626 East Riverbend Drive,,Lilburn,GA,30047,,,,,
332,33.876079585999435,-84.13647002918634,Elaines Personal Care Home II,186 Lockring Drive,,Lilburn,GA,30047,,,,,
333,33.88263980679551,-84.59132524436694,Elmcroft at Milford Chase,1345 Milford Church Road,,Marietta,GA,30008,,,,,
334,33.54978340542095,-84.33454584731624,Elmcroft of Mt. Zion,7493 Mount Zion Boulevard,,Jonesboro,GA,30236,,,,,
335,33.95998864278931,-84.510882691819,Emerald Isles PCH,1402 Shadowbrook Drive,,Marietta,GA,30062,,,,,
336,33.789650932497125,-84.27774408138924,Emeritus at Decatur,475 Irvin Court,,Decatur,GA,30030,,,,,
337,33.90363915377134,-84.34856202458252,Emeritus at Dunwoody,1460 South Johnson Ferry Road,,Dunwoody,GA,30319,,,,,
338,34.25288952843306,-84.48191995255496,Emeritus at Riverstone Senior Living,125 Riverstone Terrace,,Canton,GA,30114,,,,,
339,33.986965862447846,-84.34516460685722,Emeritus at Sandy Springs,1260 Hightower Trail,,Atlanta,GA,30350,,,,,
340,33.98695291235424,-84.3451009123068,Emeritus at Sandy Springs Place,1262 Hightower Trail,,Atlanta,GA,30350,,,,,
341,33.90178141985638,-84.60588672975587,Emeritus at Spring Mountain,1790 Powder Springs Road,,Marietta,GA,30064,,,,,
342,33.762196375618146,-84.65075087339267,Emeritus at Sweetwater Assisted Living,1600 Lee Road,,Lithia Springs,GA,30122,,,,,
343,33.86090974786339,-84.47985686085491,Emeritus at Vinings,2401 Cumberland Parkway SE,,Atlanta,GA,30309,,,,,
344,34.09389231625886,-84.49302484793668,Emeritus at Woodstock Senior Living Community,756 Neese Road,,Woodstock,GA,30188,,,,,
345,33.728467713857356,-84.47735688843505,enAble of Georgia at Benjamin E. Mays,2729 Benjamin E. Mays Drive,,Atlanta,GA,30311,,,,,
346,33.67982404027259,-84.48274262151102,enAble of Georgia at Branchwood,2864 Branchwood Drive,,East Point,GA,30344,,,,,
347,33.83351242284209,-84.03184203974166,Emory Senior Living,2795 Scenic Highway 124,,Snellville,GA,30078,,,,,
348,34.03570646737239,-84.36146957967696,enAble of Georgia at Crabapple,10500 Crabapple Road,,Roswell,GA,30075,,,,,
349,34.06799688567639,-84.33682860278941,enAble of Georgia at East Hembree,805 East Hembree Crossing,,Roswell,GA,30076,,,,,
350,34.02717637709935,-84.2998863494978,enAble of Georgia at Barrington,1070 Barrington Lane Court,,Alpharetta,GA,30076,,,,,
351,34.02756644494599,-84.37752384909356,enAble of Georgia at Pine Grove,540 Pine Grove,,Roswell,GA,30075,,,,,
352,34.08103197797442,-84.2884649582906,enAble of Georgia at Cold Creek,164 Cold Creek Drive,,Alpharetta,GA,30004,,,,,
353,33.88290265852686,-84.00126205192726,Ettas House,1682 Pharr Road,,Snellville,GA,30078,,,,,
354,33.75205092732938,-84.2118614648727,Evening Sun Personal Care,1392 Colony East Circle,,Stone Mountain,GA,30083,,,,,
355,33.50417467545384,-84.41821731200423,Faith and Hope Personal Care Home,773 Chapman Street,,Jonesboro,GA,30238,,,,,
356,33.74717808057875,-84.24198256116154,Faith Personal Care Home,3623 Mecklinburg Place,,Decatur,GA,30032,,,,,
357,33.73350716144512,-84.28752917124041,Faithfully Yours PCH,2512 Melville Avenue,,Decatur,GA,30032,,,,,
358,33.57776631622693,-84.39852728705415,Fellowship Assisted Living,277 Medical Way,,Riverdale,GA,30274,,,,,
359,33.72124651605799,-84.24644530874536,Fern's Tender Loving Care Home,3547 Spring Valley Road,,Decatur,GA,30032,,,,,
360,33.8386671933244,-84.01604145999192,Fonzabella Personal Care Home,2861 Hickory Trail,,Snellville,GA,30078,,,,,
361,34.08568105824395,-84.28953169236473,enAble of Georgia at Denna Drive,130 Denna Drive,,Alpharetta,GA,30004,,,,,
362,33.7642397587216,-84.08955482402905,G & M Personal Care Home,1635 Stephenson Road,,Lithonia,GA,30058,,,,,
363,33.99587814436512,-84.58361054563414,Gaines Park,1740 Old Highway 41,,Kennesaw,GA,30152,,,,,
364,34.00229950841856,-84.2765271483994,Gardens of Roswell,9212 Nesbit Ferry Road,,Alpharetta,GA,30022,,,,,
365,33.51840885332456,-84.68733497732484,Garrison Personal Care Home,519 Perkins Road,,Palmetto,GA,30268,,,,,
366,33.55173355647423,-84.31490843092104,Generation of Hope PCH,2388 Opal Drive,,Jonesboro,GA,30236,,,,,
367,34.09073540278348,-83.95863066212326,Generous Care Giving,2769 Kilgore Road,,Buford,GA,30519,,,,,
368,33.55403041576437,-84.38160420833776,Gentle Services In Home Care,7363 Ovis Court,,Riverdale,GA,30274,,,,,
369,33.58260703922463,-84.31939722392144,Golden Crest,2160 Lake Harbin Road,,Morrow,GA,30260,,,,,
370,33.51089251047722,-84.21751633811641,Golden Crest Assisted Living - Eagles Landing,425 Country Club Drive,,Stockbridge,GA,30281,,,,,
371,33.61960168755036,-84.37619249970373,Governors Glen Memory Care Assisted Living,5000 Governors Drive,,Forest Park,GA,30297,,,,,
372,34.0215249062976,-84.48883636413365,Green Park PCH,2941 Sandy Plains Road,,Marietta,GA,30066,,,,,
373,33.95053403088065,-84.58460533505365,Greenwood Gardens,1160 Whitlock Avenue,,Marietta,GA,30064,,,,,
374,33.811775248089816,-84.20388802220606,Grosvenor Personal Care Home,4556 Central Drive,,Stone Mountain,GA,30083,,,,,
375,33.91895937710501,-84.37644962741484,Hammond Glen,"335 Hammond Drive, N.E.",,Sandy Springs,GA,30328,,,,,
376,33.666874322615115,-84.40865561007382,Hapeville Manor Assisted Living,601 Coleman Street,,Hapeville,GA,30354,,,,,
377,33.9046000844761,-84.5321911922706,Harold Avenue PCH,1969 Harold Avenue,,Smyrna,GA,30080,,,,,
378,34.03001301530065,-84.34062867554883,Hearthstone of Roswell,350 Market Place,,Roswell,GA,30075,,,,,
379,34.07302806871371,-84.41334072425906,Heather House,11965 Old Mountain Park Road,,Roswell,GA,30075,,,,,
380,34.10167771515967,-84.36892923991189,Heather House Crabapple,290 Ranchette Road,,Alpharetta,GA,30004,,,,,
381,33.58445188503106,-84.46010635723007,Helping Hands Personal Care Home 2,6260 Mozart Drive,,Riverdale,GA,30296,,,,,
382,33.83860324694888,-84.70472291369009,"Helping Hands Personal Care Provider, Inc.",4751 Brownsville Road,,Powder Springs,GA,30127,,,,,
383,33.99650792016979,-84.70327003345653,Heritage of Brookstone,5235 Stilesboro Road N.W.,,Kennesaw,GA,30152,,,,,
384,33.42945913307642,-84.55731763511119,Heritage of Peachtree,1967 Highway 54 West,,Fayetteville,GA,30214,,,,,
385,34.02510119708057,-84.48197678873657,Heritage of Sandy Plains,3039 Sandy Plains Road,,Marietta,GA,30066,,,,,
386,33.65872086318234,-84.01383060686612,Highland Circle Personal Care Home,1028 Highland Circle,,Conyers,GA,30012,,,,,
387,33.68663755719268,-84.5364700553651,Home of Love Personal Care Home,"2188 Fairway Circle, SW",,Atlanta,GA,30331,,,,,
388,33.83168674127438,-84.05657032608718,Idris Twins Personal Care Home,3778 Burnt Leaf Lane,,Snellville,GA,30039,,,,,
389,33.711089333451355,-84.31115316633435,IJN Adult Personal Care Home - Atlanta,1949 Vicki Lane,,Atlanta,GA,30316,,,,,
390,33.5012419108657,-84.40484219824492,In Loving Hands Care,9343 Thomas Road,,Jonesboro,GA,30238,,,,,
391,34.02020579490892,-84.1936807757723,Ivy Hall North,5690 State Bridge Road,,Alpharetta,GA,30022,,,,,
392,33.88358498684249,-84.51247830422324,Ivy Springs Retirement Cottage,1408 Spring Street SE,,Smyrna,GA,30080,,,,,
393,33.70604618926501,-84.11350358658649,Jackson Falls,7579 Covington Highway,,Lithonia,GA,30058,,,,,
394,34.02927976096498,-84.43743159311128,Johnnie E. Christmas Manor,3891 Manor House Drive,,Marietta,GA,30062,,,,,
395,33.75811327446536,-84.25179061085902,Joys Manor PCH and Assisted Living,3442 Midway Road,,Decatur,GA,30032,,,,,
396,33.53684317043343,-84.30476266350007,Jonesboro Assisted Living,2620 Highway 138 S. E.,,Jonesboro,GA,30236,,,,,
397,33.85507884512475,-84.07861075311973,Killian Hill Personal Care Home,1538 Killian Hill Road,,Lilburn,GA,30047,,,,,
398,33.837389388780764,-84.31389654474805,Kings Bridge Retirement Center,"3055 Briarcliff Road, N.E.",,Atlanta,GA,30329,,,,,
399,33.62619040186195,-84.23324634417048,Kings Personal Kare Facility,111 Elizabeth Way,,Ellenwood,GA,30294,,,,,
400,33.846964035676194,-84.003820849617,Krisscare Personal Care Home,2793 Skyland Drive,,Snellville,GA,30078,,,,,
401,34.103087815859,-84.00167752835961,Lake Springs,4355 South Lee Street,,Buford,GA,30518,,,,,
402,33.77191760031093,-84.20196137624765,Langston Senior Living,4646 Ruby Forrest Drive,,Stone Mountain,GA,30083,,,,,
403,33.492930055707745,-84.36468850647947,Laties Personal Care Home,9618 Brown Road,,Jonesboro,GA,30238,,,,,
404,33.65032345314904,-84.28671562189885,Le'Glen Personal Care Home,2490 Boulder Springs Point,,Ellenwood,GA,30294,,,,,
405,33.76702257235462,-84.83750922779632,Lighthouse Personal Care Home,1431 Brittain Road,,Douglasville,GA,30134,,,,,
406,34.069870553414546,-84.52769549229527,Lovelace Living Center,4870 Farm Valley Drive,,Woodstock,GA,30188,,,,,
407,33.656123477154665,-84.59519366288009,Magnolia Lane,6365 Newborn Drive,,College Park,GA,30349,,,,,
408,33.388785734068506,-84.28418253035966,Manor on Main,17 West Main Street,,Hampton,GA,30228,,,,,
409,34.05831600845511,-84.50737898800622,Maranatha Personal Care Home,4414 Reef Road,,Marietta,GA,30066,,,,,
410,33.78930960640258,-84.29031642357432,Medlock Gardens Decatur,460 Medlock Road,,Decatur,GA,30030,,,,,
411,33.849123692574494,-83.95011355726757,Mercy Personal Care Home,3630 Brushy Wood Drive,,Loganville,GA,30052,,,,,
412,33.64474773520817,-84.48896895085272,Merrys Personal Care,4070 Janice Drive,,East Point,GA,30344,,,,,
413,33.74396531466874,-84.42344345093312,Mitchells Personal  Care Home,405 Lawton Street,,Atlanta,GA,30310,,,,,
414,33.73667493053057,-84.43580457871172,Mitchells Personal  Care Home,684 Cascade Avenue,,Atlanta,GA,30310,,,,,
415,33.678530702992475,-84.00232269598774,Morningside of Conyers,1352 Wellbrook Circle,,Conyers,GA,30012,,,,,
416,33.78178269424825,-84.70083630937347,Mount Sinai Home Care,862 Split Rock Lane,,Douglasville,GA,30134,,,,,
417,33.77135658878251,-84.23882343303768,Mountain View Personal Care Home,3675 Kensington Road,,Decatur,GA,30032,,,,,
418,33.42535551293162,-84.27771965337593,Mt. Carmel Personal Care Home,3084 Mt. Carmel Road,,Hampton,GA,30228,,,,,
419,33.84448725022003,-84.00657874086346,My House 2 Community Care Facility,2836 Ravenwood Drive,,Snellville,GA,30078,,,,,
420,33.92468344666378,-83.94696417414951,Naja Personal Care Home,935 Donington Circle,,Lawrenceville,GA,30045,,,,,
421,33.82244660271681,-84.25065824890419,Northlake Gardens,1300 Montreal Road,,Tucker,GA,30084,,,,,
422,33.739719833004415,-84.26202081073211,Norwood Christian Care Personal Care Home,1793 Parkhill Drive,,Decatur,GA,30032,,,,,
423,33.62872859261887,-84.66187486186664,Oasis of Love PCH II,4660 Sunridge Trail,,Fairburn,GA,30213,,,,,
424,33.92357177328006,-84.3070941262589,Pacifica Senior Living - Dunwoody,4484 North Shallowford Road NW,,Dunwoody,GA,30338,,,,,
425,33.63193561904501,-84.47938288781882,Palmer Family Care Home,4550 Janice Drive,,College Park,GA,30337,,,,,
426,34.01348069425978,-84.16650416411397,Parc at Duluth,3315 Peachtree Industrial Boulevard,,Duluth,GA,30096,,,,,
427,33.731076479784235,-84.14673981103101,Patrons Place PCH,1992 Sewing Circle,,Lithonia,GA,30058,,,,,
428,33.78864762403771,-84.0108509744415,Petal's PCH,3371 Glen Summit Lane,,Snellville,GA,30039,,,,,
429,34.001397850720934,-84.15826884275873,Plantation South of Duluth,3450 Duluth Park Lane,,Duluth,GA,30096,,,,,
