OBJECTID	LONGITUDE	LATITUDE	FACNAME	ADDRESS_1	ADDRESS_2	CITY	STATE	ZIP	AREACODE	PHONE	FIPS	COUNTY	TYPE	METHOD
7002	-84.38027156	33.83182135	Garden Hills Elementary School	"285 Sheridan Drive,  NE"		Atlanta	Georgia	30305	404	842-3103	13121	Fulton	Elementary School	Geocode
7003	-84.36162553	33.78187572	Inman Middle School	"774 Virginia Avenue,  NE"		Atlanta	Georgia	30306	404	853-4017	13121	Fulton	Middle School	Geocode
7004	-84.37552674	33.85741806	Smith Elementary School	"370 Old Ivy Road,  NE"		Atlanta	Georgia	30342	404	842-3120	13121	Fulton	Elementary School	Geocode
7005	-84.35245531	33.79742426	Morningside Elementary School	"1053 East Rock Springs Road,  NE"		Atlanta	Georgia	30306	404	853-4024	13121	Fulton	Elementary School	Geocode
7006	-84.51444988	33.75503157	Adamsville Elementary School	"286 Wilson Mill Road, SW"		Atlanta	Georgia	30331	404	699-4500	13121	Fulton	Elementary School	Geocode
7007	-84.4162671	33.82967747	Brandon Elementary School	"2741 Howell Mill Road,  NW"		Atlanta	Georgia	30327	404	350-2153	13121	Fulton	Elementary School	Geocode
7008	-84.44212302	33.731247	Connally Elementary School	"1654 South Alvarado Terrace,  SW"		Atlanta	Georgia	30311	404	752-0762	13121	Fulton	Elementary School	Geocode
7009	-84.38245409	33.77477636	East Lake Elementary School	145 Fourth Ave SE		Atlanta	Georgia	30317	404	371-7145	13121	Fulton	Elementary School	Geocode
7010	-84.37210882	33.75741961	Hope Elementary School	"112 Boulevard, NE"		Atlanta	Georgia	30312	404	330-4131	13121	Fulton	Elementary School	Geocode
7011	-84.37760139	33.70579526	Lakewood Elementary School	"335 Sawtell Avenue,  SE"		Atlanta	Georgia	30315	404	624-2026	13121	Fulton	Elementary School	Geocode
7012	-84.40499101	33.73105251	Gideons Elementary School	"897 Welch Street,  SW"		Atlanta	Georgia	30310	404	752-0782	13121	Fulton	Elementary School	Geocode
7013	-84.44963078	33.71472536	Venetian Hills Elementary School	"1910 Venetian Drive,  SW"		Atlanta	Georgia	30311	404	752-0736	13121	Fulton	Elementary School	Geocode
7014	-84.49079867	33.73994453	West Manor Elementary School	"570 Lynhurst Drive,  SW"		Atlanta	Georgia	30311	404	699-4550	13121	Fulton	Elementary School	Geocode
7015	-84.45568875	33.76020039	Anderson Park Elementary School	"2050 Tiger Flowers Drive,  NW"		Atlanta	Georgia	30314	404	792-5914	13121	Fulton	Elementary School	Geocode
7016	-84.4625241	33.7351913	Beecher Hills Elementary School	"2257 Bollingbrook Drive,  SW"		Atlanta	Georgia	30311	404	752-0785	13121	Fulton	Elementary School	Geocode
7017	-84.49169883	33.67787167	Continental Colony Elementary School	"3181 Hogan Road,  SW"		Atlanta	Georgia	30331	404	346-2512	13121	Fulton	Elementary School	Geocode
7018	-84.36250316	33.69995874	Dobbs Elementary School	"1965 Lewis Road,  SE"		Atlanta	Georgia	30315	404	624-2010	13121	Fulton	Elementary School	Geocode
7019	-84.50070947	33.7580146	Fain Elementary School	"101 Hemphill School Road,  NW"		Atlanta	Georgia	30331	404	699-4596	13121	Fulton	Elementary School	Geocode
7020	-84.47382329	33.74837866	Peyton Forest Elementary School	"301 Peyton Road,  SW"		Atlanta	Georgia	30311	404	699-4529	13121	Fulton	Elementary School	Geocode
7021	-84.42050192	33.743229	Rusk Elementary School	"433 Peeples Street,  SW"		Atlanta	Georgia	30310	404	752-0717	13121	Fulton	Elementary School	Geocode
7022	-84.39767434	33.87418756	Sutton Middle School	"4360 Powers Ferry Road,  NW"		Atlanta	Georgia	30327	404	256-6920	13121	Fulton	Middle School	Geocode
7023	-84.3773419	33.75773233	Walden Middle School	"320 Irwin Street,  NE"		Atlanta	Georgia	30312	404	330-4173	13121	Fulton	Middle School	Geocode
7024	-84.44892148	33.76702104	White Elementary School	"1890 Detroit Avenue,  NW"		Atlanta	Georgia	30314	404	792-5956	13121	Fulton	Elementary School	Geocode
7025	-84.51573151	33.69656373	Fickett Elementary School	"3935 Rux Road,  SW"		Atlanta	Georgia	30331	404	346-2516	13121	Fulton	Elementary School	Geocode
7026	-84.46079988	33.8050841	Pitts Elementary School	"2250 Perry Boulevard, NW"		Atlanta	Georgia	30318	404	792-5900	13121	Fulton	Elementary School	Geocode
7027	-84.47028376	33.80352796	Scott Elementary School	"1752 Hollywood Road,  NW"		Atlanta	Georgia	30318	404	792-5941	13121	Fulton	Elementary School	Geocode
7028	-84.50003782	33.79379665	Blalock Elementary School	"1445 Maynard Road, NW"		Atlanta	Georgia	30331	404	699-4504	13121	Fulton	Elementary School	Geocode
7029	-84.39358518	33.68370447	Cleveland Elementary School	2672 Old Hapeville Road		Atlanta	Georgia	30315	404	669-2717	13121	Fulton	Elementary School	Geocode
7030	-84.38059203	33.74687184	Cook Elementary School	"211 Memorial Drive,  SE"		Atlanta	Georgia	30312	404	330-4104	13121	Fulton	Elementary School	Geocode
7031	-84.42172237	33.74905381	M. A. Jones Elementary School	"1040 Fair Street, SW"		Atlanta	Georgia	30314	404	752-0777	13121	Fulton	Elementary School	Geocode
7032	-84.39340228	33.71889129	Slater Elementary School	"1320 Pryor Road,  SW"		Atlanta	Georgia	30315	404	624-2097	13121	Fulton	Elementary School	Geocode
7033	-84.42273749	33.76350027	Herndon Elementary School	"1075 Simpson Road,  NW"		Atlanta	Georgia	30314	404	330-4127	13121	Fulton	Elementary School	Geocode
7034	-84.37574733	33.66357794	Howell Elementary School	"399 Macedonia Road,  SE"		Atlanta	Georgia	30354	404	362-5052	13121	Fulton	Elementary School	Geocode
7035	-84.52549753	33.75329604	Miles Elementary School	"4215 Bakers Ferry Road,  SW"		Atlanta	Georgia	30331	404	699-4525	13121	Fulton	Elementary School	Geocode
7036	-84.47788271	33.78424844	Williams Elementary School	"1065 Wilkes Circle, NW"		Atlanta	Georgia	30318	404	792-5959	13121	Fulton	Elementary School	Geocode
7037	-84.41086578	33.72589114	Oglethorpe Elementary School	"711 Catherine Street, SW"		Atlanta	Georgia	30310	404	752-0043	13121	Fulton	Elementary School	Geocode
7038	-84.43875924	33.72196191	Arkwright Elementary School	"1261 Lockwood Drive,  SW"		Atlanta	Georgia	30311	404	752-0746	13121	Fulton	Elementary School	Geocode
7039	-84.40789038	33.71543882	Capitol View Elementary School	1442 Metropolitan Boulevard		Atlanta	Georgia	30310	404	624-2003	13121	Fulton	Elementary School	Geocode
7040	-84.35350799	33.7467004	Hubert Elementary School	"1043 Memorial Drive, SE"		Atlanta	Georgia	30316	404	330-4183	13121	Fulton	Elementary School	Geocode
7041	-84.42456778	33.72226718	Ragsdale Elementary School	"1114 Avon Avenue, SW"		Atlanta	Georgia	30310	404	752-0719	13121	Fulton	Elementary School	Geocode
7042	-84.38327011	33.72795091	D. H. Stanton Elementary School	"970 Martin Street,  SE"		Atlanta	Georgia	30315	404	624-2084	13121	Fulton	Elementary School	Geocode
7043	-84.36709603	33.68874733	Waters Elementary School	"660 McWilliams Road,  SE"		Atlanta	Georgia	30315	404	624-2034	13121	Fulton	Elementary School	Geocode
7044	-84.40029935	33.7836722	Dunbar Elementary School	"403 Richardson Street,  SW"		Atlanta	Georgia	30312	404	330-4150	13121	Fulton	Elementary School	Geocode
7045	-84.44419835	33.77254883	Grove Park Elementary School	"20 Evelyn Way, NW"		Atlanta	Georgia	30318	404	792-5968	13121	Fulton	Elementary School	Geocode
7046	-84.37445815	33.76768484	C. W. Hill Elementary School	"386 Pine Street,  NE"		Atlanta	Georgia	30308	404	853-4011	13121	Fulton	Elementary School	Geocode
7047	-84.37607579	33.67264949	Humphries Elementary School	3029 Humphries Dr.		Atlanta	Georgia	30354	404	362-5054	13121	Fulton	Elementary School	Geocode
7048	-84.4126436	33.76078801	Kennedy Middle School	"225 James P. Brawley Drive,  NW"		Atlanta	Georgia	30314	404	330-4140	13121	Fulton	Middle School	Geocode
7049	-84.43577614	33.83375532	Mitchell Elementary School	"2845 Margaret Mitchell Drive,  NW"		Atlanta	Georgia	30327	404	350-2156	13121	Fulton	Elementary School	Geocode
7050	-84.32766865	33.7551135	Toomer Elementary School	65 Rogers St NE		Atlanta	Georgia	30317	404	371-4876	13089	DeKalb	Elementary School	Photo
7051	-84.4407576	33.77222811	Woodson Elementary School	"1605 Bankhead Avenue,  NW"		Atlanta	Georgia	30318	404	792-5963	13121	Fulton	Elementary School	Geocode
7052	-84.39841469	33.7251281	Parks Middle School	"1090 Windsor Street, SW"		Atlanta	Georgia	30310	404	752-0742	13121	Fulton	Middle School	Geocode
7053	-84.0415877	33.44356149	Ola Elementary School	278 North Ola Road		McDonough	Georgia	30252	770	957-5777	13151	Henry	Elementary School	Geocode
7054	-84.20362827	33.55808248	Cotton Indian Elementary School	1201 Old Conyers Road		Stockbridge	Georgia	30281	770	474-9983	13151	Henry	Elementary School	Geocode
7055	-84.16944883	33.44997023	Wesley Lakes Elementary School	2200 McDonough Parkway		McDonough	Georgia	30253	770	914-1889	13151	Henry	Elementary School	Geocode
7056	-84.24110402	33.49568168	Pate's Creek Elementary School	1309 Jodeco Road		Stockbridge	Georgia	30281	770	389-8819	13151	Henry	Elementary School	Geocode
7057	-84.13970176	33.54888532	Pleasant Grove Elementary School	150 Reagan Road		Stockbridge	Georgia	30281	770	898-0176	13151	Henry	Elementary School	Geocode
7058	-84.1331711	33.50752643	East Lake Elementary School	199 East Lake Road		McDonough	Georgia	30252	678	583-8947	13151	Henry	Elementary School	Geocode
7059	-84.18589778	33.60657502	Austin Road Elementary School	50 Austin Road		Stockbridge	Georgia	30281	770	389-6556	13151	Henry	Elementary School	Geocode
7060	-84.16745024	33.51052084	Hickory Flat Elementary School	841 Brannan Road		McDonough	Georgia	30253	770	898-0107	13151	Henry	Elementary School	Geocode
7061	-84.20702373	33.4864083	Eagle's Landing Middle School	295 Tunis Road		McDonough	Georgia	30253	770	914-8189	13151	Henry	Middle School	Geocode
7062	-84.18588238	33.6074562	Austin Road Middle School	100 Austin Road		Stockbridge	Georgia	30281	770	507-5407	13151	Henry	Middle School	Geocode
7063	-84.2060698	33.37336343	Luella Middle School	2075 Hampton-Locust Grove Road		Locust Grove	Georgia	30248	678	583-8919	13151	Henry	Middle School	Geocode
7064	-84.1327282	33.50752254	Union Grove Middle School	210 East Lake Road		McDonough	Georgia	30252	678	583-8978	13151	Henry	Middle School	Geocode
7065	-84.2504804	33.61930857	Fairview Elementary School	458 Fairview Road		Stockbridge	Georgia	30281	770	474-8265	13151	Henry	Elementary School	Geocode
7066	-84.13610044	33.45024477	McDonough Primary School	330 Tomlinson Street		McDonough	Georgia	30253	770	957-4101	13151	Henry	Elementary School	Geocode
7067	-84.13870254	33.44860837	McDonough Elementary School	33 North Cedar Street		McDonough	Georgia	30253	770	957-3906	13151	Henry	Elementary School	Geocode
7068	-84.23546599	33.53612125	Smith-Barnes Elementary School	147 Tye Street		Stockbridge	Georgia	30281	770	474-4066	13151	Henry	Elementary School	Geocode
7069	-84.23085016	33.54402525	Stockbridge Elementary School	4617 North Henry Boulevard		Stockbridge	Georgia	30281	770	474-8743	13151	Henry	Elementary School	Geocode
7070	-84.154938	33.42976006	Henry County Middle School	166 Holly Smith Drive		McDonough	Georgia	30253	770	957-3945	13151	Henry	Middle School	Geocode
7071	-84.10707113	33.34055316	Locust Grove Elementary School	95 Griffin Road		Locust Grove	Georgia	30248	770	957-5416	13151	Henry	Elementary School	Geocode
7072	-84.660156	33.78189457	Turner Middle School	7101 Junior High Drive		Douglasville	Georgia	30122	770	732-2698	13097	Douglas	Middle School	Local
7073	-84.66095005	33.78620161	Lithia Springs Elementary School	6946 Florence Drive		Douglasville	Georgia	30122	770	732-2699	13097	Douglas	Elementary School	Local
7074	-84.65846249	33.75233468	Sweetwater Elementary School	2505 East County Line Road		Douglasville	Georgia	30122	770	732-5972	13097	Douglas	Elementary School	Local
7075	-84.65679203	33.79553975	Annette Winn Elementary School	3536 Bankhead Highway		Douglasville	Georgia	30122	770	732-5625	13097	Douglas	Elementary School	Local
7076	-84.70356726	33.77442166	Beulah Elementary School	1150 Burnt Hickory Road		Douglasville	Georgia	30134	770	920-4331	13097	Douglas	Elementary School	Local
7077	-84.72954535	33.7545587	Burnett Elementary School	8277 Connally Drive		Douglasville	Georgia	30134	770	920-4348	13097	Douglas	Elementary School	Local
7078	-84.72758476	33.75511177	Eastside Elementary School	8266 Connally Drive		Douglasville	Georgia	30134	770	920-4086	13097	Douglas	Elementary School	Local
7079	-84.68344904	33.74145514	Mt. Carmel Elementary School	2356 Fairburn Road		Douglasville	Georgia	30135	770	920-4471	13097	Douglas	Elementary School	Local
7080	-84.654671	33.72406018	Factory Shoals Elementary School	3046 Fairburn Road		Douglasville	Georgia	30135	770	920-4377	13097	Douglas	Elementary School	Local
7081	-84.69523656	33.73677449	Chestnut Log Middle School	2544 Pope Road		Douglasville	Georgia	30135	770	920-4550	13097	Douglas	Middle School	Local
7082	-84.7178953	33.69670489	Chapel Hill Elementary School	3991 Chapel Hill Road		Douglasville	Georgia	30135	770	920-4249	13097	Douglas	Elementary School	Local
7083	-84.71720878	33.69551865	Chapel Hill Middle School	3989 Chapel Hill Road		Douglasville	Georgia	30135	770	920-4242	13097	Douglas	Middle School	Local
7084	-84.76673155	33.68366236	Dorsett Shoals Elementary	5866 Dorsett Shoals Road		Douglasville	Georgia	30135	770	920-4263	13097	Douglas	Elementary School	Local
7085	-84.80557281	33.67357265	Bill Arp Elementary School	4841 Highway 5		Douglasville	Georgia	30187	770	920-4345	13097	Douglas	Elementary School	Local
7086	-84.84852606	33.61807246	Fairplay Middle School	8311 Highway 166		Douglasville	Georgia	30135	770	920-4599	13097	Douglas	Middle School	Local
7087	-84.84634391	33.61637506	South Douglas Elementary School	8299 Highway 166		Douglasville	Georgia	30135	770	920-4482	13097	Douglas	Elementary School	Local
7088	-84.74629252	33.75807586	Stewart Middle School	8138 Malone Street		Douglasville	Georgia	30134	770	920-4229	13097	Douglas	Middle School	Local
7089	-84.75168595	33.71178429	Arbor Station Elementary School	9999 Parkway South		Douglasville	Georgia	30135	770	920-4314	13097	Douglas	Elementary School	Local
7090	-84.81836706	33.72785175	Winston Elementary School	7465 Highway 78		Winston	Georgia	30187	770	920-4177	13097	Douglas	Elementary School	Local
7091	-84.79083231	33.72574218	Bright Star Elementary School	6300 John West Road		Douglasville	Georgia	30187	770	920-4124	13097	Douglas	Elementary School	Local
7092	-84.72241233	33.67133696	Holly Springs Elementary School	4909 West Chapel Hill Road		Douglasville	Georgia	30135	770	947-7615	13097	Douglas	Elementary School	Local
7093	-84.65392634	34.05681856	Acworth Elementary School	4220 Cantrell Rd		Acworth	Georgia	30101	770	975-4281	13067	Cobb	Elementary School	Photo
7094	-84.49178292	34.02528374	Addison Elementary School	3055 Ebenezer Rd		Marietta	Georgia	30066	770	509-6000	13067	Cobb	Elementary School	Local
7095	-84.48334491	33.88257601	Argyle Elementary School	2420 Spring Rd		Smyrna	Georgia	30080	770	319-3700	13067	Cobb	Elementary School	Local
7096	-84.67654548	33.82814758	Austell Elementary School	5243 Meadows Rd		Powder Springs	Georgia	30127	770	732-5600	13067	Cobb	Elementary School	Photo
7097	-84.62306978	34.05794918	Baker Elementary School	"2361 Baker Rd, NW"		Acworth	Georgia	30101	770	975-4286	13067	Cobb	Elementary School	Local
7098	-84.54739349	34.0158235	Bells Ferry Elementary School	2600 Bells Ferry Rd		Marietta	Georgia	30066	770	528-6540	13067	Cobb	Elementary School	Local
7099	-84.53612558	33.89194874	Belmont Hills Elementary School	605 Glendale Pl		Smyrna	Georgia	30080	770	319-3707	13067	Cobb	Elementary School	Local
7100	-84.59657279	34.02733608	Big Shanty Elementary School	1600 Ben King Rd		Kennesaw	Georgia	30144	770	528-6546	13067	Cobb	Elementary School	Local
7101	-84.57579071	33.87974176	Birney Elementary School	775 Smyrna Pwdr Sprgs St		Marietta	Georgia	30060	770	319-3714	13067	Cobb	Elementary School	Local
7102	-84.52667197	34.03659054	Blackwell Elementary School	3470 Canton Rd		Marietta	Georgia	30066	770	591-6800	13067	Cobb	Elementary School	Local
7103	-84.52668726	33.87402351	Brown Elementary School	3265 Brown Rd		Smyrna	Georgia	30080	770	319-3719	13067	Cobb	Elementary School	Local
7104	-84.46859013	33.91985325	Brumby Elementary School	1306 Powers Ferry Rd		Marietta	Georgia	30067	770	916-2200	13067	Cobb	Elementary School	Local
7105	-84.57797256	33.79238522	Bryant Elementary School	6800 Factory Shoals Rd		Mableton	Georgia	30126	770	732-5697	13067	Cobb	Elementary School	Local
7106	-84.56153872	34.04537191	Chalker Elementary School	325 North Booth Rd		Kennesaw	Georgia	30144	770	591-6911	13067	Cobb	Elementary School	Local
7107	-84.62066619	33.9216462	Cheatham Hill Elementary School	"1350 John Ward Rd, SW"		Marietta	Georgia	30064	770	528-6781	13067	Cobb	Elementary School	Local
7108	-84.65002418	33.84481815	Clarkdale Elementary School	4455 Wesley Dr		Austell	Georgia	30106	770	732-5607	13067	Cobb	Elementary School	Local
7109	-84.57531002	33.80509561	Clay Elementary School	730 Boggs Rd		Mableton	Georgia	30126	770	732-5614	13067	Cobb	Elementary School	Local
7110	-84.6773149	33.87102117	Compton Elementary School	3450 New Macland Rd		Powder Springs	Georgia	30127	770	439-4716	13067	Cobb	Elementary School	Local
7111	-84.47895853	34.07319627	Davis Elementary School	2433 Jamerson Rd		Marietta	Georgia	30066	770	591-6807	13067	Cobb	Elementary School	Local
7112	-84.6336061	33.90250401	Dowell Elementary School	2121 West Sandtown Rd		Marietta	Georgia	30064	770	528-6554	13067	Cobb	Elementary School	Local
7113	-84.49277471	33.84581358	Fitzhugh Lee Alt Spec Ed/other	4400 South Atlanta Rd		Smyrna	Georgia	30080	770	319-3737	13067	Cobb	"High School, Public"	Local
7114	-84.70273624	34.02521117	Durham Middle School	2891 Mars Hill Rd		Acworth	Georgia	30101	770	975-4204	13067	Cobb	Middle School	Local
7115	-84.5780791	33.94338222	A.L. Burruss Elementary School	325 Manning Rd		Marietta	Georgia	30064	770	429-3144	13067	Cobb	Elementary School	Local
7116	-84.55900581	33.91774751	Dunleith Elementary School	120 Saine Dr		Marietta	Georgia	30008	770	429-3190	13067	Cobb	Elementary School	Local
7117	-84.56547531	33.93745436	Hickory Hills Elementary School	500 Redwood Dr		Marietta	Georgia	30064	770	429-3125	13067	Cobb	Elementary School	Local
7118	-84.52980806	33.94278347	Marietta 6th Grade Academy	340 Aviation Rd		Marietta	Georgia	30060	770	429-3115	13067	Cobb	Middle School	Local
7119	-84.52556632	33.94482026	Pine Forest Elementary School	311 Aviation Rd		Marietta	Georgia	30060	770	420-0822	13067	Cobb	Elementary School	Local
7120	-84.56227882	33.95689408	West Side Elementary School	344 Polk St		Marietta	Georgia	30064	770	429-3172	13067	Cobb	Elementary School	Local
7121	-84.53234842	33.94908914	Park St Elementary School	105 Park St		Marietta	Georgia	30060	770	429-3180	13067	Cobb	Elementary School	Local
7122	-84.51745588	33.97203827	Lockheed Elementary School	1205 Merritt Rd		Marietta	Georgia	30062	770	429-3184	13067	Cobb	Elementary School	Local
7123	-84.47611256	34.14846797	Keep Cherokee Beautiful Recycling Center	470 Blalock Road		Canton	Georgia	30114	770	517-7650	13057	Cherokee	Solid Waste Recycling Center	Photo
7124	-84.34399045	33.5392587	Clayton County Recycling Center	1430 State Route 138		Jonesboro	Georgia	30236	770	477-5700	13063	Clayton	Solid Waste Recycling Center	Local
7125	-84.30304681	34.06136316	Roswell Recycling Center	11570 Maxwell Road		Alpharetta	Georgia	30004	770	442-8822	13121	Fulton	Solid Waste Recycling Center	Photo
7126	-84.15486174	33.94713979	Recycling Bank of Gwinnett	4300 Satellite Boulevard		Duluth	Georgia	30097	770	242-6433	13135	Gwinnett	Solid Waste Recycling Center	Photo
7127	-84.38820649	34.28527839	"Cherokee Co-Pine Bluff Landfill, Inc."	E Cherokee Dr Between SR5 & SR20	13809 E. Cherokee Dr.	Ball Ground	Georgia	30107	770	479-2936	13057	Cherokee	MSWL	GPS
7128	-84.38137795	34.11426937	"Chadwick Rd Landfill, Inc."	Btwn Chadwick Rd + Little Rvr	13700 Chadwick Farm Blvd	Roswell	Georgia	30075	770	475-9868	13121	Fulton	L	GPS
7129	-84.05152914	33.92393864	Button Gwinnett-Arnold Rd PH 3 (SL)	70 Arnold Rd	2236 Bolton Road	Atlanta	Georgia	30318	770	963-7033	13135	Gwinnett	MSWL	GPS
7130	-84.55892937	34.08987051	Cherokee Co-Swims-SR 92 PH 4	N Dixie Speedway Track	1547 Lake Koinonia Drive	Woodstock	Georgia	30188	770	924-6110	13057	Cherokee	C&D	GPS
7131	-84.31287349	33.43717962	Clayton Co-SR 3 Lovejoy Site # 3	2 Mi S Of Tara Blvd On Sr 3	Administration Bld.	Jonesboro	Georgia	30236	770	477-3208	13063	Clayton	MSWL	GPS
7132	-84.34327696	33.67097857	WMI-Live Oak #1 (SL)	Old Mcdonough Rd At I-285	1189 Henrico Road	Conley	Georgia	30027	404	361-1182	13089	DeKalb	MSWL	GPS
7133	-84.34657327	33.70859915	APAC/Ga-Donzi Ln PH 5a (L)	"Es Moreland Ave, S Shp Center"	"P.O. Box 19855, Station N"	Atlanta	Georgia	30325	404	351-6301	13089	DeKalb	L	GPS
7134	-84.81050899	33.75936874	Douglas Co-Cedar Mt/Worthan Rd PH 1 (SL)	Cedar Mtn + Worthan Rds At	6754 Broad St-courthouse Bldg	Douglasville	Georgia	30134	770	949-2000	13097	Douglas	SL	GPS
7135	-84.46557639	33.81826029	Chambers-Bolton Rd (SL)	Off Bolton Rd W Of Seabrd Rr	3001 South Pioneer Drive	Smyrna	Georgia	30080	404	799-1047	13121	Fulton	MSWL	GPS
7136	-84.33627317	33.66212857	BFI-Hickory Ridge (MSWL)	I-285 & Moreland Ave	"8607 Roberts Drive,suite 100"	Atlanta	Georgia	30350	404	640-0042	13089	DeKalb	MSWL	GPS
7137	-84.25263959	33.65663151	"DeKalb Co-Seminole Rd PH 2a,3&4 (SL)"	4203 Clevemont Rd	"1300 Commerce Dr., Rm. 201"	Decatur	Georgia	30030	404	294-2115	13089	DeKalb	MSWL	GPS
7138	-84.10468291	33.73640824	Land Reclamation-Rogers Lake Rd (C&D) L	Ws Rogers Lake Rd N Maddox Rd	1505 Hwy 29 S	Lawrenceville	Georgia	30245	770	963-8520	13089	DeKalb	L	GPS
7139	-84.09810663	33.74859983	Phillips-Scales Rd C&D (L)	N S Scales Rd .25 Mi E Rgrs Lk	7200 Scales Road	Lithonia	Georgia	30058	770	482-9600	13089	DeKalb	C&D	GPS
7140	-84.09558908	33.74653997	"BFI-East Dekalb Landfill, Inc."	Off Scales Rd	"8607 Roberts Dr., No. 100"	Atlanta	Georgia	30350	770	640-2300	13089	DeKalb	C&D	GPS
7141	-84.03791052	34.12948997	UWL Inc-Richland Creek Rd (SL)	Off Richland Crk Rd Nw Of	5691 S. Richland Creek Rd.	Buford	Georgia	30518	404	932-0007	13135	Gwinnett	MSWL	GPS
7142	-84.23874641	33.93466178	WMI-B J Landfill PH 3 &4 (SL)	Jones Mill Rd	6461 Corley Rd	Norcross	Georgia	30071	770	448-3997	13135	Gwinnett	MSWL	GPS
7143	-84.87227635	33.73808276	Villa Rica (North WPCP)	9277 Conners Rd		Villa Rica	Georgia	30180	0		13097	Douglas	Wastewater Treatment Plant	GPS
7144	-84.88129406	33.75481025	Stockmar Aviation	4382 Stockmar Rd		Villa Rica	Georgia	30180	770	459-5145	13097	Douglas	Airport	GPS
7145	-84.49336985	34.1950646	Cherokee County Jail	498 Chattin Dr		Canton	Georgia	30115	770	345-3300	13057	Cherokee	County Jail	GPS
7146	-84.30661742	33.43476104	Clayton County Jail	11866 Hastings Bridge Rd		Hampton	Georgia	30228	770	477-8660	13063	Clayton	County Jail	GPS
7147	-84.24572717	33.77564255	DeKalb County Jail	4425 Memorial Dr		Decatur	Georgia	30032	404	298-8500	13089	DeKalb	County Jail	GPS
7148	-84.75328787	33.7483444	Douglas County Jail	6840 W Church St		Douglasville	Georgia	30134	770	942-4333	13097	Douglas	County Jail	GPS
7149	-84.45112599	33.44491196	Fayette County Jail	155 Johnson Ave		Fayetteville	Georgia	30214	770	461-6353	13113	Fayette	County Jail	GPS
7150	-84.42700964	33.77910236	Fulton County Jail	901 Rice St NW		Atlanta	Georgia	30318	404	853-2034	13121	Fulton	County Jail	GPS
7151	-83.9766997	33.98135744	Gwinnett County Jail	2900 University Pkwy		Lawrenceville	Georgia	30043	770	822-3100	13135	Gwinnett	County Jail	GPS
7152	-84.16992159	33.42315307	Henry County Jail	120 Henry Pkwy		McDonough	Georgia	30253	770	954-2182	13151	Henry	County Jail	GPS
7153	-84.05784612	33.68613808	Rockdale County Jail	911 Chambers Dr		Conyers	Georgia	30012	770	929-0067	13247	Rockdale	County Jail	GPS
7154	-84.58225283	33.90827188	Cobb County Adult Detention Center	1825 County Services Pkwy		Marietta	Georgia	30008	770	499-4600	13067	Cobb	County Jail	GPS
7155	-84.28308108	33.38493336	Hampton City Hall	20 E Main St		Hampton	Georgia	30228	770	946-4306	13151	Henry	City Hall	GPS
7156	-84.11296863	33.35231779	Locust Grove City Hall	3644 Highway 42		Locust Grove	Georgia	30248	770	957-5043	13151	Henry	City Hall	GPS
7157	-84.1439667	33.44688036	McDonough City Hall	88 Keys Ferry Rd		McDonough	Georgia	30253	770	957-3915	13151	Henry	City Hall	GPS
7158	-84.22833978	33.5435143	Stockbridge City Hall	4545 N Henry Blvd		Stockbridge	Georgia	30281	770	389-7900	13151	Henry	City Hall	GPS
7159	-84.00613421	34.11905686	Buford City Hall	95 Scott St		Buford	Georgia	30518	770	945-6761	13135	Gwinnett	City Hall	GPS
7160	-84.03476733	34.10641468	Sugar Hill City Hall	4988 W Broad St		Sugar Hill	Georgia	30518	770	945-6716	13135	Gwinnett	City Hall	GPS
7161	-84.0654375	34.05694587	Suwanee City Hall	373 Hwy 23		Suwanee	Georgia	30024	770	945-8996	13135	Gwinnett	City Hall	GPS
7162	-83.89966564	33.98878485	Dacula City Hall	2434 Winder Hwy		Dacula	Georgia	30019	770	963-7451	13135	Gwinnett	City Hall	GPS
7163	-83.95729809	33.89254774	Grayson City Hall	475 Grayson Pkwy		Grayson	Georgia	30017	770	963-8017	13135	Gwinnett	City Hall	Photo
7164	-84.01728052	33.85624683	Snellville City Hall	2460 E. Main St.		Snellville	Georgia	30078	770	985-3500	13135	Gwinnett	City Hall	Photo
7165	-84.13447551	33.88582242	Lilburn City Hall	76 Main St		Lilburn	Georgia	30047	770	921-2210	13135	Gwinnett	City Hall	GPS
7166	-84.21188349	33.9422111	Norcross City Hall	65 Lawrenceville St		Norcross	Georgia	30071	770	448-2112	13135	Gwinnett	City Hall	GPS
7167	-84.14524851	34.00338745	Duluth City Hall	3578 W Lawrenceville St		Duluth	Georgia	30096	770	476-3434	13135	Gwinnett	City Hall	GPS
7168	-83.98720566	33.95077144	Lawrenceville City Hall	70 S Clayton St		Lawrenceville	Georgia	30045	770	963-2414	13135	Gwinnett	City Hall	Photo
7169	-84.36563131	33.77315911	Atlanta City Hall East	675 Ponce De Leon Ave NE		Atlanta	Georgia	30308	404	330-6000	13121	Fulton	City Hall	GPS
7170	-84.41538198	34.08323661	Mountain Park City Hall	100 Mountain Park Rd		Mountain Park	Georgia	30075	770	993-4231	13121	Fulton	City Hall	GPS
7171	-84.35911586	34.02164854	Roswell City Hall	38 Hill St		Roswell	Georgia	30075	770	641-3727	13121	Fulton	City Hall	GPS
7172	-84.67022713	33.51797876	Palmetto City Hall	509 Toombs St		Palmetto	Georgia	30268	770	463-3377	13121	Fulton	City Hall	GPS
7173	-84.58511364	33.56557836	Fairburn City Hall	56 E Malone St		Fairburn	Georgia	30213	770	964-2244	13121	Fulton	City Hall	GPS
